ID	Name	GPR	Subsystem	Reaction	Reaction_eq	Lb	Ub	Metabolites	Coefficient	Source
Liver_MAR05019	Fatty Acid Beta Oxidation (C10->Ohc10), Mitochondrial	ENSG00000117054 and ENSG00000127884	Fatty acid oxidation	Liver_MAM01650m + Liver_MAM01802m + Liver_MAM02040m => Liver_MAM00181m + Liver_MAM01803m	decanoyl-CoA + FAD + H2O => (S)-hydroxydecanoyl-CoA + FADH2	0	1000	['Liver_MAM00181m', 'Liver_MAM01650m', 'Liver_MAM01802m', 'Liver_MAM01803m', 'Liver_MAM02040m']	[1.0, -1.0, -1.0, 1.0, -1.0]	PMID: 31699973
Liver_MAR05024	Fatty Acid Beta Oxidation (C10->C8), Mitochondrial	ENSG00000117054 and ENSG00000127884 and ENSG00000138796 and ENSG00000167315	Fatty acid oxidation	Liver_MAM01597m + Liver_MAM01650m + Liver_MAM01802m + Liver_MAM02040m + Liver_MAM02552m => Liver_MAM01261m + Liver_MAM01803m + Liver_MAM02039m + Liver_MAM02553m + Liver_MAM02644m	CoA + decanoyl-CoA + FAD + H2O + NAD+ => acetyl-CoA + FADH2 + H+ + NADH + octanoyl-CoA	0	1000	['Liver_MAM01261m', 'Liver_MAM01597m', 'Liver_MAM01650m', 'Liver_MAM01802m', 'Liver_MAM01803m', 'Liver_MAM02039m', 'Liver_MAM02040m', 'Liver_MAM02552m', 'Liver_MAM02553m', 'Liver_MAM02644m']	[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0]	PMID: 31699973
Liver_MAR05449	Fatty Acid Beta Oxidation (C4->C2), Mitochondrial	ENSG00000122971 and ENSG00000127884 and ENSG00000138796 and ENSG00000167315	Fatty acid oxidation	Liver_MAM01412m + Liver_MAM01597m + Liver_MAM01802m + Liver_MAM02040m + Liver_MAM02552m => 2.0 Liver_MAM01261m + Liver_MAM01803m + Liver_MAM02039m + Liver_MAM02553m	butyryl-CoA + CoA + FAD + H2O + NAD+ => 2.0 acetyl-CoA + FADH2 + H+ + NADH	0	1000	['Liver_MAM01261m', 'Liver_MAM01412m', 'Liver_MAM01597m', 'Liver_MAM01802m', 'Liver_MAM01803m', 'Liver_MAM02039m', 'Liver_MAM02040m', 'Liver_MAM02552m', 'Liver_MAM02553m']	[2.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0]	PMID: 31699973
Liver_MAR06279	Fatty Acid Beta Oxidation (C6:1->C4:0), Mitochondrial	ENSG00000127884 and ENSG00000138796 and ENSG00000167315	Fatty acid oxidation	Liver_MAM00053m + Liver_MAM01597m + Liver_MAM02040m + Liver_MAM02552m => Liver_MAM01261m + Liver_MAM01412m + Liver_MAM02039m + Liver_MAM02553m	(2E)-hexenoyl-CoA + CoA + H2O + NAD+ => acetyl-CoA + butyryl-CoA + H+ + NADH	0	1000	['Liver_MAM00053m', 'Liver_MAM01261m', 'Liver_MAM01412m', 'Liver_MAM01597m', 'Liver_MAM02039m', 'Liver_MAM02040m', 'Liver_MAM02552m', 'Liver_MAM02553m']	[-1.0, 1.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0]	PMID: 31699973
Liver_MAR06283	Fatty Acid Beta Oxidation (C6->C4), Mitochondrial	ENSG00000117054 and ENSG00000127884 and ENSG00000138796 and ENSG00000167315	Fatty acid oxidation	Liver_MAM01597m + Liver_MAM01802m + Liver_MAM02040m + Liver_MAM02122m + Liver_MAM02552m => Liver_MAM01261m + Liver_MAM01412m + Liver_MAM01803m + Liver_MAM02039m + Liver_MAM02553m	CoA + FAD + H2O + hexanoyl-CoA + NAD+ => acetyl-CoA + butyryl-CoA + FADH2 + H+ + NADH	0	1000	['Liver_MAM01261m', 'Liver_MAM01412m', 'Liver_MAM01597m', 'Liver_MAM01802m', 'Liver_MAM01803m', 'Liver_MAM02039m', 'Liver_MAM02040m', 'Liver_MAM02122m', 'Liver_MAM02552m', 'Liver_MAM02553m']	[1.0, 1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0]	PMID: 31699973
Liver_MAR06329	Fatty Acid Beta Oxidation (C8->C6), Mitochondrial	ENSG00000117054 and ENSG00000127884 and ENSG00000138796 and ENSG00000167315	Fatty acid oxidation	Liver_MAM01597m + Liver_MAM01802m + Liver_MAM02040m + Liver_MAM02552m + Liver_MAM02644m => Liver_MAM01261m + Liver_MAM01803m + Liver_MAM02039m + Liver_MAM02122m + Liver_MAM02553m	CoA + FAD + H2O + NAD+ + octanoyl-CoA => acetyl-CoA + FADH2 + H+ + hexanoyl-CoA + NADH	0	1000	['Liver_MAM01261m', 'Liver_MAM01597m', 'Liver_MAM01802m', 'Liver_MAM01803m', 'Liver_MAM02039m', 'Liver_MAM02040m', 'Liver_MAM02122m', 'Liver_MAM02552m', 'Liver_MAM02553m', 'Liver_MAM02644m']	[1.0, -1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0]	PMID: 31699973
Liver_MAR06782			Phenylalanine, tyrosine and tryptophan biosynthesis	Liver_MAM01005c + Liver_MAM02039c + Liver_MAM02553c => Liver_MAM01004c + Liver_MAM02552c	4-hydroxyphenylpyruvate + H+ + NADH => 4-hydroxyphenyllactate + NAD+	0	1000	['Liver_MAM01004c', 'Liver_MAM01005c', 'Liver_MAM02039c', 'Liver_MAM02552c', 'Liver_MAM02553c']	[1.0, -1.0, -1.0, 1.0, -1.0]	PMID: 31699973
Lung_MAR00482	sn-Glycerol-3-phosphate:(acceptor) 2-oxidoreductase	ENSG00000115159	Glycerophospholipid metabolism	Lung_MAM01802c + Lung_MAM02914c => Lung_MAM01690c + Lung_MAM01803c	FAD + sn-glycerol-3-phosphate => DHAP + FADH2	0	1000	['Lung_MAM01690c', 'Lung_MAM01802c', 'Lung_MAM01803c', 'Lung_MAM02914c']	[1.0, -1.0, 1.0, -1.0]	PMID: 31699973
Lung_MAR01009	Beta Oxidation of Med/Long Chain Fatty Acid	ENSG00000117054 or ENSG00000122971	Fatty acid oxidation	3.0 Lung_MAM01597m + 3.0 Lung_MAM01802m + 3.0 Lung_MAM02040m + 3.0 Lung_MAM02552m + Lung_MAM02644m => 4.0 Lung_MAM01261m + 3.0 Lung_MAM01803m + 3.0 Lung_MAM02039m + 3.0 Lung_MAM02553m	3.0 CoA + 3.0 FAD + 3.0 H2O + 3.0 NAD+ + octanoyl-CoA => 4.0 acetyl-CoA + 3.0 FADH2 + 3.0 H+ + 3.0 NADH	0	1000	['Lung_MAM01261m', 'Lung_MAM01597m', 'Lung_MAM01802m', 'Lung_MAM01803m', 'Lung_MAM02039m', 'Lung_MAM02040m', 'Lung_MAM02552m', 'Lung_MAM02553m', 'Lung_MAM02644m']	[4.0, -3.0, -3.0, 3.0, 3.0, -3.0, -3.0, 3.0, -1.0]	PMID: 31699973
Lung_MAR03966	ATP diphosphohydrolase (diphosphate-forming)	ENSG00000125877	Nucleotide metabolism	Lung_MAM01371m + Lung_MAM02040m => Lung_MAM01334m + Lung_MAM02039m + Lung_MAM02759m	ATP + H2O => AMP + H+ + PPi	0	1000	['Lung_MAM01334m', 'Lung_MAM01371m', 'Lung_MAM02039m', 'Lung_MAM02040m', 'Lung_MAM02759m']	[1.0, -1.0, 1.0, -1.0, 1.0]	PMID: 31699973
Lung_MAR04604	acetyl-CoA:acetoacetyl-CoA C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)	ENSG00000112972	Butanoate metabolism	Lung_MAM01255x + Lung_MAM01261x + Lung_MAM02040x => Lung_MAM01597x + Lung_MAM02039x + Lung_MAM02131x	acetoacetyl-CoA + acetyl-CoA + H2O => CoA + H+ + HMG-CoA	0	1000	['Lung_MAM01255x', 'Lung_MAM01261x', 'Lung_MAM01597x', 'Lung_MAM02039x', 'Lung_MAM02040x', 'Lung_MAM02131x']	[-1.0, -1.0, 1.0, 1.0, -1.0, 1.0]	PMID: 31699973
Lung_MAR04967	Fatty Acid Beta Oxidation (C10:1->C8), Mitochondrial	ENSG00000127884 and ENSG00000138796 and ENSG00000167315	Fatty acid oxidation	Lung_MAM00039m + Lung_MAM01597m + Lung_MAM02040m + Lung_MAM02552m => Lung_MAM01261m + Lung_MAM02039m + Lung_MAM02553m + Lung_MAM02644m	(2E)-decenoyl-CoA + CoA + H2O + NAD+ => acetyl-CoA + H+ + NADH + octanoyl-CoA	0	1000	['Lung_MAM00039m', 'Lung_MAM01261m', 'Lung_MAM01597m', 'Lung_MAM02039m', 'Lung_MAM02040m', 'Lung_MAM02552m', 'Lung_MAM02553m', 'Lung_MAM02644m']	[-1.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0]	PMID: 31699973
Lung_MAR05019	Fatty Acid Beta Oxidation (C10->Ohc10), Mitochondrial	ENSG00000117054 and ENSG00000127884	Fatty acid oxidation	Lung_MAM01650m + Lung_MAM01802m + Lung_MAM02040m => Lung_MAM00181m + Lung_MAM01803m	decanoyl-CoA + FAD + H2O => (S)-hydroxydecanoyl-CoA + FADH2	0	1000	['Lung_MAM00181m', 'Lung_MAM01650m', 'Lung_MAM01802m', 'Lung_MAM01803m', 'Lung_MAM02040m']	[1.0, -1.0, -1.0, 1.0, -1.0]	PMID: 31699973
Lung_MAR05024	Fatty Acid Beta Oxidation (C10->C8), Mitochondrial	ENSG00000117054 and ENSG00000127884 and ENSG00000138796 and ENSG00000167315	Fatty acid oxidation	Lung_MAM01597m + Lung_MAM01650m + Lung_MAM01802m + Lung_MAM02040m + Lung_MAM02552m => Lung_MAM01261m + Lung_MAM01803m + Lung_MAM02039m + Lung_MAM02553m + Lung_MAM02644m	CoA + decanoyl-CoA + FAD + H2O + NAD+ => acetyl-CoA + FADH2 + H+ + NADH + octanoyl-CoA	0	1000	['Lung_MAM01261m', 'Lung_MAM01597m', 'Lung_MAM01650m', 'Lung_MAM01802m', 'Lung_MAM01803m', 'Lung_MAM02039m', 'Lung_MAM02040m', 'Lung_MAM02552m', 'Lung_MAM02553m', 'Lung_MAM02644m']	[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0]	PMID: 31699973
Lung_MAR05449	Fatty Acid Beta Oxidation (C4->C2), Mitochondrial	ENSG00000122971 and ENSG00000127884 and ENSG00000138796 and ENSG00000167315	Fatty acid oxidation	Lung_MAM01412m + Lung_MAM01597m + Lung_MAM01802m + Lung_MAM02040m + Lung_MAM02552m => 2.0 Lung_MAM01261m + Lung_MAM01803m + Lung_MAM02039m + Lung_MAM02553m	butyryl-CoA + CoA + FAD + H2O + NAD+ => 2.0 acetyl-CoA + FADH2 + H+ + NADH	0	1000	['Lung_MAM01261m', 'Lung_MAM01412m', 'Lung_MAM01597m', 'Lung_MAM01802m', 'Lung_MAM01803m', 'Lung_MAM02039m', 'Lung_MAM02040m', 'Lung_MAM02552m', 'Lung_MAM02553m']	[2.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0]	PMID: 31699973
Lung_MAR06279	Fatty Acid Beta Oxidation (C6:1->C4:0), Mitochondrial	ENSG00000127884 and ENSG00000138796 and ENSG00000167315	Fatty acid oxidation	Lung_MAM00053m + Lung_MAM01597m + Lung_MAM02040m + Lung_MAM02552m => Lung_MAM01261m + Lung_MAM01412m + Lung_MAM02039m + Lung_MAM02553m	(2E)-hexenoyl-CoA + CoA + H2O + NAD+ => acetyl-CoA + butyryl-CoA + H+ + NADH	0	1000	['Lung_MAM00053m', 'Lung_MAM01261m', 'Lung_MAM01412m', 'Lung_MAM01597m', 'Lung_MAM02039m', 'Lung_MAM02040m', 'Lung_MAM02552m', 'Lung_MAM02553m']	[-1.0, 1.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0]	PMID: 31699973
Lung_MAR06283	Fatty Acid Beta Oxidation (C6->C4), Mitochondrial	ENSG00000117054 and ENSG00000127884 and ENSG00000138796 and ENSG00000167315	Fatty acid oxidation	Lung_MAM01597m + Lung_MAM01802m + Lung_MAM02040m + Lung_MAM02122m + Lung_MAM02552m => Lung_MAM01261m + Lung_MAM01412m + Lung_MAM01803m + Lung_MAM02039m + Lung_MAM02553m	CoA + FAD + H2O + hexanoyl-CoA + NAD+ => acetyl-CoA + butyryl-CoA + FADH2 + H+ + NADH	0	1000	['Lung_MAM01261m', 'Lung_MAM01412m', 'Lung_MAM01597m', 'Lung_MAM01802m', 'Lung_MAM01803m', 'Lung_MAM02039m', 'Lung_MAM02040m', 'Lung_MAM02122m', 'Lung_MAM02552m', 'Lung_MAM02553m']	[1.0, 1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0]	PMID: 31699973
Lung_MAR06329	Fatty Acid Beta Oxidation (C8->C6), Mitochondrial	ENSG00000117054 and ENSG00000127884 and ENSG00000138796 and ENSG00000167315	Fatty acid oxidation	Lung_MAM01597m + Lung_MAM01802m + Lung_MAM02040m + Lung_MAM02552m + Lung_MAM02644m => Lung_MAM01261m + Lung_MAM01803m + Lung_MAM02039m + Lung_MAM02122m + Lung_MAM02553m	CoA + FAD + H2O + NAD+ + octanoyl-CoA => acetyl-CoA + FADH2 + H+ + hexanoyl-CoA + NADH	0	1000	['Lung_MAM01261m', 'Lung_MAM01597m', 'Lung_MAM01802m', 'Lung_MAM01803m', 'Lung_MAM02039m', 'Lung_MAM02040m', 'Lung_MAM02122m', 'Lung_MAM02552m', 'Lung_MAM02553m', 'Lung_MAM02644m']	[1.0, -1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0]	PMID: 31699973
Muscle_MAR00482	sn-Glycerol-3-phosphate:(acceptor) 2-oxidoreductase	ENSG00000115159	Glycerophospholipid metabolism	Muscle_MAM01802c + Muscle_MAM02914c => Muscle_MAM01690c + Muscle_MAM01803c	FAD + sn-glycerol-3-phosphate => DHAP + FADH2	0	1000	['Muscle_MAM01690c', 'Muscle_MAM01802c', 'Muscle_MAM01803c', 'Muscle_MAM02914c']	[1.0, -1.0, 1.0, -1.0]	PMID: 31699973
Muscle_MAR01009	Beta Oxidation of Med/Long Chain Fatty Acid	ENSG00000117054 or ENSG00000122971	Fatty acid oxidation	3.0 Muscle_MAM01597m + 3.0 Muscle_MAM01802m + 3.0 Muscle_MAM02040m + 3.0 Muscle_MAM02552m + Muscle_MAM02644m => 4.0 Muscle_MAM01261m + 3.0 Muscle_MAM01803m + 3.0 Muscle_MAM02039m + 3.0 Muscle_MAM02553m	3.0 CoA + 3.0 FAD + 3.0 H2O + 3.0 NAD+ + octanoyl-CoA => 4.0 acetyl-CoA + 3.0 FADH2 + 3.0 H+ + 3.0 NADH	0	1000	['Muscle_MAM01261m', 'Muscle_MAM01597m', 'Muscle_MAM01802m', 'Muscle_MAM01803m', 'Muscle_MAM02039m', 'Muscle_MAM02040m', 'Muscle_MAM02552m', 'Muscle_MAM02553m', 'Muscle_MAM02644m']	[4.0, -3.0, -3.0, 3.0, 3.0, -3.0, -3.0, 3.0, -1.0]	PMID: 31699973
Muscle_MAR03966	ATP diphosphohydrolase (diphosphate-forming)	ENSG00000125877	Nucleotide metabolism	Muscle_MAM01371m + Muscle_MAM02040m => Muscle_MAM01334m + Muscle_MAM02039m + Muscle_MAM02759m	ATP + H2O => AMP + H+ + PPi	0	1000	['Muscle_MAM01334m', 'Muscle_MAM01371m', 'Muscle_MAM02039m', 'Muscle_MAM02040m', 'Muscle_MAM02759m']	[1.0, -1.0, 1.0, -1.0, 1.0]	PMID: 31699973
Muscle_MAR04967	Fatty Acid Beta Oxidation (C10:1->C8), Mitochondrial	ENSG00000127884 and ENSG00000138796 and ENSG00000167315	Fatty acid oxidation	Muscle_MAM00039m + Muscle_MAM01597m + Muscle_MAM02040m + Muscle_MAM02552m => Muscle_MAM01261m + Muscle_MAM02039m + Muscle_MAM02553m + Muscle_MAM02644m	(2E)-decenoyl-CoA + CoA + H2O + NAD+ => acetyl-CoA + H+ + NADH + octanoyl-CoA	0	1000	['Muscle_MAM00039m', 'Muscle_MAM01261m', 'Muscle_MAM01597m', 'Muscle_MAM02039m', 'Muscle_MAM02040m', 'Muscle_MAM02552m', 'Muscle_MAM02553m', 'Muscle_MAM02644m']	[-1.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0]	PMID: 31699973
Muscle_MAR05019	Fatty Acid Beta Oxidation (C10->Ohc10), Mitochondrial	ENSG00000117054 and ENSG00000127884	Fatty acid oxidation	Muscle_MAM01650m + Muscle_MAM01802m + Muscle_MAM02040m => Muscle_MAM00181m + Muscle_MAM01803m	decanoyl-CoA + FAD + H2O => (S)-hydroxydecanoyl-CoA + FADH2	0	1000	['Muscle_MAM00181m', 'Muscle_MAM01650m', 'Muscle_MAM01802m', 'Muscle_MAM01803m', 'Muscle_MAM02040m']	[1.0, -1.0, -1.0, 1.0, -1.0]	PMID: 31699973
Muscle_MAR05024	Fatty Acid Beta Oxidation (C10->C8), Mitochondrial	ENSG00000117054 and ENSG00000127884 and ENSG00000138796 and ENSG00000167315	Fatty acid oxidation	Muscle_MAM01597m + Muscle_MAM01650m + Muscle_MAM01802m + Muscle_MAM02040m + Muscle_MAM02552m => Muscle_MAM01261m + Muscle_MAM01803m + Muscle_MAM02039m + Muscle_MAM02553m + Muscle_MAM02644m	CoA + decanoyl-CoA + FAD + H2O + NAD+ => acetyl-CoA + FADH2 + H+ + NADH + octanoyl-CoA	0	1000	['Muscle_MAM01261m', 'Muscle_MAM01597m', 'Muscle_MAM01650m', 'Muscle_MAM01802m', 'Muscle_MAM01803m', 'Muscle_MAM02039m', 'Muscle_MAM02040m', 'Muscle_MAM02552m', 'Muscle_MAM02553m', 'Muscle_MAM02644m']	[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0]	PMID: 31699973
Muscle_MAR05449	Fatty Acid Beta Oxidation (C4->C2), Mitochondrial	ENSG00000122971 and ENSG00000127884 and ENSG00000138796 and ENSG00000167315	Fatty acid oxidation	Muscle_MAM01412m + Muscle_MAM01597m + Muscle_MAM01802m + Muscle_MAM02040m + Muscle_MAM02552m => 2.0 Muscle_MAM01261m + Muscle_MAM01803m + Muscle_MAM02039m + Muscle_MAM02553m	butyryl-CoA + CoA + FAD + H2O + NAD+ => 2.0 acetyl-CoA + FADH2 + H+ + NADH	0	1000	['Muscle_MAM01261m', 'Muscle_MAM01412m', 'Muscle_MAM01597m', 'Muscle_MAM01802m', 'Muscle_MAM01803m', 'Muscle_MAM02039m', 'Muscle_MAM02040m', 'Muscle_MAM02552m', 'Muscle_MAM02553m']	[2.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0]	PMID: 31699973
Muscle_MAR06279	Fatty Acid Beta Oxidation (C6:1->C4:0), Mitochondrial	ENSG00000127884 and ENSG00000138796 and ENSG00000167315	Fatty acid oxidation	Muscle_MAM00053m + Muscle_MAM01597m + Muscle_MAM02040m + Muscle_MAM02552m => Muscle_MAM01261m + Muscle_MAM01412m + Muscle_MAM02039m + Muscle_MAM02553m	(2E)-hexenoyl-CoA + CoA + H2O + NAD+ => acetyl-CoA + butyryl-CoA + H+ + NADH	0	1000	['Muscle_MAM00053m', 'Muscle_MAM01261m', 'Muscle_MAM01412m', 'Muscle_MAM01597m', 'Muscle_MAM02039m', 'Muscle_MAM02040m', 'Muscle_MAM02552m', 'Muscle_MAM02553m']	[-1.0, 1.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0]	PMID: 31699973
Muscle_MAR06283	Fatty Acid Beta Oxidation (C6->C4), Mitochondrial	ENSG00000117054 and ENSG00000127884 and ENSG00000138796 and ENSG00000167315	Fatty acid oxidation	Muscle_MAM01597m + Muscle_MAM01802m + Muscle_MAM02040m + Muscle_MAM02122m + Muscle_MAM02552m => Muscle_MAM01261m + Muscle_MAM01412m + Muscle_MAM01803m + Muscle_MAM02039m + Muscle_MAM02553m	CoA + FAD + H2O + hexanoyl-CoA + NAD+ => acetyl-CoA + butyryl-CoA + FADH2 + H+ + NADH	0	1000	['Muscle_MAM01261m', 'Muscle_MAM01412m', 'Muscle_MAM01597m', 'Muscle_MAM01802m', 'Muscle_MAM01803m', 'Muscle_MAM02039m', 'Muscle_MAM02040m', 'Muscle_MAM02122m', 'Muscle_MAM02552m', 'Muscle_MAM02553m']	[1.0, 1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0]	PMID: 31699973
Muscle_MAR06329	Fatty Acid Beta Oxidation (C8->C6), Mitochondrial	ENSG00000117054 and ENSG00000127884 and ENSG00000138796 and ENSG00000167315	Fatty acid oxidation	Muscle_MAM01597m + Muscle_MAM01802m + Muscle_MAM02040m + Muscle_MAM02552m + Muscle_MAM02644m => Muscle_MAM01261m + Muscle_MAM01803m + Muscle_MAM02039m + Muscle_MAM02122m + Muscle_MAM02553m	CoA + FAD + H2O + NAD+ + octanoyl-CoA => acetyl-CoA + FADH2 + H+ + hexanoyl-CoA + NADH	0	1000	['Muscle_MAM01261m', 'Muscle_MAM01597m', 'Muscle_MAM01802m', 'Muscle_MAM01803m', 'Muscle_MAM02039m', 'Muscle_MAM02040m', 'Muscle_MAM02122m', 'Muscle_MAM02552m', 'Muscle_MAM02553m', 'Muscle_MAM02644m']	[1.0, -1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0]	PMID: 31699973
Muscle_MAR06782			Phenylalanine, tyrosine and tryptophan biosynthesis	Muscle_MAM01005c + Muscle_MAM02039c + Muscle_MAM02553c => Muscle_MAM01004c + Muscle_MAM02552c	4-hydroxyphenylpyruvate + H+ + NADH => 4-hydroxyphenyllactate + NAD+	0	1000	['Muscle_MAM01004c', 'Muscle_MAM01005c', 'Muscle_MAM02039c', 'Muscle_MAM02552c', 'Muscle_MAM02553c']	[1.0, -1.0, -1.0, 1.0, -1.0]	PMID: 31699973
Muscle_MAR08781	ATP:(R)-glycerate 2-phosphotransferase		Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism	Muscle_MAM01371c + Muscle_MAM01982c => Muscle_MAM00674c + Muscle_MAM01285c + Muscle_MAM02039c	ATP + glycerate => 2-phospho-D-glycerate + ADP + H+	0	1000	['Muscle_MAM00674c', 'Muscle_MAM01285c', 'Muscle_MAM01371c', 'Muscle_MAM01982c', 'Muscle_MAM02039c']	[1.0, 1.0, -1.0, -1.0, 1.0]	PMID: 31699973
Skin_MAR00482	sn-Glycerol-3-phosphate:(acceptor) 2-oxidoreductase	ENSG00000115159	Glycerophospholipid metabolism	Skin_MAM01802c + Skin_MAM02914c => Skin_MAM01690c + Skin_MAM01803c	FAD + sn-glycerol-3-phosphate => DHAP + FADH2	0	1000	['Skin_MAM01690c', 'Skin_MAM01802c', 'Skin_MAM01803c', 'Skin_MAM02914c']	[1.0, -1.0, 1.0, -1.0]	PMID: 31699973
Skin_MAR01009	Beta Oxidation of Med/Long Chain Fatty Acid	ENSG00000117054 or ENSG00000122971	Fatty acid oxidation	3.0 Skin_MAM01597m + 3.0 Skin_MAM01802m + 3.0 Skin_MAM02040m + 3.0 Skin_MAM02552m + Skin_MAM02644m => 4.0 Skin_MAM01261m + 3.0 Skin_MAM01803m + 3.0 Skin_MAM02039m + 3.0 Skin_MAM02553m	3.0 CoA + 3.0 FAD + 3.0 H2O + 3.0 NAD+ + octanoyl-CoA => 4.0 acetyl-CoA + 3.0 FADH2 + 3.0 H+ + 3.0 NADH	0	1000	['Skin_MAM01261m', 'Skin_MAM01597m', 'Skin_MAM01802m', 'Skin_MAM01803m', 'Skin_MAM02039m', 'Skin_MAM02040m', 'Skin_MAM02552m', 'Skin_MAM02553m', 'Skin_MAM02644m']	[4.0, -3.0, -3.0, 3.0, 3.0, -3.0, -3.0, 3.0, -1.0]	PMID: 31699973
Skin_MAR01587	Transport into the Cytosol from Peroxisome (Carnitine)		Fatty acid oxidation	Skin_MAM02657x => Skin_MAM02657c	O-propanoylcarnitine => O-propanoylcarnitine	0	1000	['Skin_MAM02657c', 'Skin_MAM02657x']	[1.0, -1.0]	PMID: 31699973
Skin_MAR03966	ATP diphosphohydrolase (diphosphate-forming)	ENSG00000125877	Nucleotide metabolism	Skin_MAM01371m + Skin_MAM02040m => Skin_MAM01334m + Skin_MAM02039m + Skin_MAM02759m	ATP + H2O => AMP + H+ + PPi	0	1000	['Skin_MAM01334m', 'Skin_MAM01371m', 'Skin_MAM02039m', 'Skin_MAM02040m', 'Skin_MAM02759m']	[1.0, -1.0, 1.0, -1.0, 1.0]	PMID: 31699973
Skin_MAR04967	Fatty Acid Beta Oxidation (C10:1->C8), Mitochondrial	ENSG00000127884 and ENSG00000138796 and ENSG00000167315	Fatty acid oxidation	Skin_MAM00039m + Skin_MAM01597m + Skin_MAM02040m + Skin_MAM02552m => Skin_MAM01261m + Skin_MAM02039m + Skin_MAM02553m + Skin_MAM02644m	(2E)-decenoyl-CoA + CoA + H2O + NAD+ => acetyl-CoA + H+ + NADH + octanoyl-CoA	0	1000	['Skin_MAM00039m', 'Skin_MAM01261m', 'Skin_MAM01597m', 'Skin_MAM02039m', 'Skin_MAM02040m', 'Skin_MAM02552m', 'Skin_MAM02553m', 'Skin_MAM02644m']	[-1.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0]	PMID: 31699973
Skin_MAR05019	Fatty Acid Beta Oxidation (C10->Ohc10), Mitochondrial	ENSG00000117054 and ENSG00000127884	Fatty acid oxidation	Skin_MAM01650m + Skin_MAM01802m + Skin_MAM02040m => Skin_MAM00181m + Skin_MAM01803m	decanoyl-CoA + FAD + H2O => (S)-hydroxydecanoyl-CoA + FADH2	0	1000	['Skin_MAM00181m', 'Skin_MAM01650m', 'Skin_MAM01802m', 'Skin_MAM01803m', 'Skin_MAM02040m']	[1.0, -1.0, -1.0, 1.0, -1.0]	PMID: 31699973
Skin_MAR05024	Fatty Acid Beta Oxidation (C10->C8), Mitochondrial	ENSG00000117054 and ENSG00000127884 and ENSG00000138796 and ENSG00000167315	Fatty acid oxidation	Skin_MAM01597m + Skin_MAM01650m + Skin_MAM01802m + Skin_MAM02040m + Skin_MAM02552m => Skin_MAM01261m + Skin_MAM01803m + Skin_MAM02039m + Skin_MAM02553m + Skin_MAM02644m	CoA + decanoyl-CoA + FAD + H2O + NAD+ => acetyl-CoA + FADH2 + H+ + NADH + octanoyl-CoA	0	1000	['Skin_MAM01261m', 'Skin_MAM01597m', 'Skin_MAM01650m', 'Skin_MAM01802m', 'Skin_MAM01803m', 'Skin_MAM02039m', 'Skin_MAM02040m', 'Skin_MAM02552m', 'Skin_MAM02553m', 'Skin_MAM02644m']	[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0]	PMID: 31699973
Skin_MAR05449	Fatty Acid Beta Oxidation (C4->C2), Mitochondrial	ENSG00000122971 and ENSG00000127884 and ENSG00000138796 and ENSG00000167315	Fatty acid oxidation	Skin_MAM01412m + Skin_MAM01597m + Skin_MAM01802m + Skin_MAM02040m + Skin_MAM02552m => 2.0 Skin_MAM01261m + Skin_MAM01803m + Skin_MAM02039m + Skin_MAM02553m	butyryl-CoA + CoA + FAD + H2O + NAD+ => 2.0 acetyl-CoA + FADH2 + H+ + NADH	0	1000	['Skin_MAM01261m', 'Skin_MAM01412m', 'Skin_MAM01597m', 'Skin_MAM01802m', 'Skin_MAM01803m', 'Skin_MAM02039m', 'Skin_MAM02040m', 'Skin_MAM02552m', 'Skin_MAM02553m']	[2.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0]	PMID: 31699973
