Met_id	Met_name	Met_compartment	Met_charge	Met_formula
Skin_MAM00706m	Skin_3(S)-hydroxy-4-methyl-pentanoyl-CoA	m	-4.0	C27H42N7O18P3S
Skin_MAM02633c	Skin_OAA	c	-2.0	C4H2O5
Skin_MAM01596m	Skin_CO2	m	0.0	CO2
Skin_MAM00064c	Skin_(2E)-tetracosenoyl-CoA	c	-4.0	C45H76N7O17P3S
Skin_MAM00836m	Skin_3-oxo-10(R)-hydroxy-octadeca-(6E,8E,12Z)-trienoyl-CoA	m	-4.0	C39H58N7O19P3S
Skin_MAM03364r	Skin_3-Oxo-Cis-9-Octadecenoyl Coenzyme A	r	-4.0	C39H62N7O18P3S
Skin_MAM00705m	Skin_3(S)-hydroxy-4(R),8-dimethyl-nonanoyl-CoA	m	-4.0	C32H52N7O18P3S
Skin_MAM00865r	Skin_3-oxo-docosa-cis,cis,cis-10,13,16-trienoyl-CoA	r	-4.0	C43H66N7O18P3S
Skin_MAM00714r	Skin_3(S)-hydroxy-docosa-7,10,13,16-all-cis-tetraenoyl-CoA	r	-4.0	C43H66N7O18P3S
Skin_MAM03552m	Skin_2,6-Dimethyl Heptanoyl Coenzyme A	m	-4.0	C30H48N7O17P3S
Skin_MAM01650x	Skin_decanoyl-CoA	x	-4.0	C31H50N7O17P3S
Skin_MAM00158c	Skin_(R)-3-hydroxybutanoyl-[ACP]	c	-1.0	C15H27N2O9PRS
Skin_MAM01450c	Skin_cholesterol	c	0.0	C27H46O
Skin_MAM02555n	Skin_NADPH	n	-4.0	C21H26N7O17P3
Skin_MAM02751x	Skin_Pi	x	-2.0	HO4P
Skin_MAM03029c	Skin_trans-2-cis,cis,cis-8,11,14-eicosatetraenoyl-CoA	c	-4.0	C41H62N7O17P3S
Skin_MAM00700r	Skin_3(S)-hydroxy-11-cis-eicosenoyl-CoA	r	-4.0	C41H68N7O18P3S
Skin_MAM03158r	Skin_zymosterol	r	0.0	C27H44O
Skin_MAM02552m	Skin_NAD+	m	-1.0	C21H26N7O14P2
Skin_MAM01364x	Skin_arachidonyl-CoA	x	-4.0	C41H62N7O17P3S
Skin_MAM00134c	Skin_(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoyl-CoA	c	-4.0	C45H68N7O17P3S
Skin_MAM00718r	Skin_3(S)-hydroxy-tetracosa-9,12,15,18,21-all-cis-pentaenoyl-CoA	r	-4.0	C45H68N7O18P3S
Skin_MAM03007c	Skin_trans,cis,cis-2,11,14-eicosatrienoyl-CoA	c	-4.0	C41H64N7O17P3S
Skin_MAM01334m	Skin_AMP	m	-2.0	C10H12N5O7P
Skin_MAM02555m	Skin_NADPH	m	-4.0	C21H26N7O17P3
Skin_MAM02444e	Skin_malonyl-CoA	e	-5.0	C24H33N7O19P3S
Skin_MAM00076x	Skin_(2R,6R,10R)-trimethyl-hendecanoyl-CoA	x	-4.0	C35H58N7O17P3S
Skin_MAM03033x	Skin_trans-3-cis-5,8,11,14-eicosapentaenoyl-CoA	x	-4.0	C41H60N7O17P3S
Skin_MAM00948x	Skin_4,8,12-trimethyltridecanoyl-CoA	x	-4.0	C37H62N7O17P3S
Skin_MAM00696c	Skin_3(S)-hydroxy-(5Z,8Z)-tetradecadienoyl-CoA	c	-4.0	C35H54N7O18P3S
Skin_MAM01961c	Skin_glucono-1,5-lactone-6-phosphate	c	-2.0	C6H9O9P
Skin_MAM02391c	Skin_linoleoyl-CoA	c	-4.0	C39H62N7O17P3S
Skin_MAM00859x	Skin_3-oxo-dihomo-gamma-linolenoyl-CoA	x	-4.0	C41H62N7O18P3S
Skin_MAM00160c	Skin_(R)-3-hydroxydecanoyl-[ACP]	c	-1.0	C21H39N2O9PRS
Skin_MAM00680r	Skin_2-trans-9,12,15,18,21-all-cis-tetracosahexaenoyl-CoA	r	-4.0	C45H66N7O17P3S
Skin_MAM00095m	Skin_(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA	m	-4.0	C43H62N7O17P3S
Skin_MAM00741x	Skin_3,5-dioxo-12(S)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA	x	-4.0	C41H60N7O20P3S
Skin_MAM00870r	Skin_3-oxoeicosa-cis,cis-11,14-dienoyl-CoA	r	-4.0	C41H64N7O18P3S
Skin_MAM00079x	Skin_(2S,6R,10R)-trimethyl-(2E)-hendecenoyl-CoA	x	-4.0	C35H56N7O17P3S
Skin_MAM02390c	Skin_linolenoyl-CoA	c	-4.0	C39H60N7O17P3S
Skin_MAM03216m	Skin_3-Hydroxyhexadecenoyl Coenzyme A	m	-4.0	C37H60N7O18P3S
Skin_MAM00348n	Skin_13-cis-oxo-retinoate	n	-1.0	C20H27O3
Skin_MAM00178x	Skin_(S)-3-hydroxytetradecanoyl-CoA	x	-4.0	C35H58N7O18P3S
Skin_MAM00685x	Skin_3(R)-hydroxy-(2S,6R,10)-trimethyl-hendecanoyl-CoA	x	-4.0	C35H58N7O18P3S
Skin_MAM00880c	Skin_3-oxohexadecanoyl-[ACP]	c	-1.0	C27H49N2O9PRS
Skin_MAM01773e	Skin_eicosanoyl-CoA	e	-4.0	C41H70N7O17P3S
Skin_MAM03181x	Skin_2,7,10,13-Hexadecatetraenoyl Coenzyme A	x	-4.0	C37H54N7O17P3S
Skin_MAM02813c	Skin_pyridoxal	c	0.0	C8H9NO3
Skin_MAM01596r	Skin_CO2	r	0.0	CO2
Skin_MAM03389c	Skin_Stearoyl-ACP	c	-1.0	C29H55N2O8PRS
Skin_MAM01690c	Skin_DHAP	c	-2.0	C3H5O6P
Skin_MAM01597m	Skin_CoA	m	-4.0	C21H32N7O16P3S
Skin_MAM02674x	Skin_palmitate	x	-1.0	C16H31O2
Skin_MAM00703m	Skin_3(S)-hydroxy-2(S),6-dimethyl-heptanoyl-CoA	m	-4.0	C30H48N7O18P3S
Skin_MAM00718c	Skin_3(S)-hydroxy-tetracosa-9,12,15,18,21-all-cis-pentaenoyl-CoA	c	-4.0	C45H68N7O18P3S
Skin_MAM00853r	Skin_3-oxo-all-cis-6,9,12,15,18-tetracosapentaenoyl-CoA	r	-4.0	C45H66N7O18P3S
Skin_MAM02644m	Skin_octanoyl-CoA	m	-4.0	C29H46N7O17P3S
Skin_MAM02439m	Skin_malate	m	-2.0	C4H4O5
Skin_MAM03020m	Skin_trans,cis-hexadeca-2,9-dienoyl-CoA	m	-4.0	C37H58N7O17P3S
Skin_MAM02677x	Skin_palmitoleoyl-CoA	x	-4.0	C37H60N7O17P3S
Skin_MAM02830x	Skin_2,7-Decadienoyl Coenzyme A	x	-4.0	C31H46N7O17P3S
Skin_MAM01122m	Skin_5-oxo-12(S)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA	m	-4.0	C41H62N7O19P3S
Skin_MAM00178m	Skin_(S)-3-hydroxytetradecanoyl-CoA	m	-4.0	C35H58N7O18P3S
Skin_MAM01743c	Skin_D-ribulose	c	0.0	C5H10O5
Skin_MAM02766x	Skin_(2S)-pristanic acid	x	-1.0	C19H37O2
Skin_MAM01773c	Skin_eicosanoyl-CoA	c	-4.0	C41H70N7O17P3S
Skin_MAM02041c	Skin_H2O2	c	0.0	H2O2
Skin_MAM01549l	Skin_chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 6	l	-3.0	C23H35O27S2
Skin_MAM01261x	Skin_acetyl-CoA	x	-4.0	C23H34N7O17P3S
Skin_MAM02034m	Skin_GTP	m	-4.0	C10H12N5O14P3
Skin_MAM01254c	Skin_acetoacetyl-[ACP]	c	-1.0	C15H25N2O9PRS
Skin_MAM03004c	Skin_trans,cis,cis,cis-2,10,13,16-docosatetraenoyl-CoA	c	-4.0	C43H66N7O17P3S
Skin_MAM00895m	Skin_3-oxopalmitoyl-CoA	m	-4.0	C37H60N7O18P3S
Skin_MAM02681c	Skin_PAP	c	-4.0	C10H11N5O10P2
Skin_MAM00083c	Skin_(3S)-3-hydroxylinoleoyl-CoA	c	-4.0	C39H62N7O18P3S
Skin_MAM02944x	Skin_succinyl-CoA	x	-5.0	C25H35N7O19P3S
Skin_MAM03003r	Skin_trans,cis,cis,cis,cis-2,12,15,18,21-tetracosapentaenoyl-CoA	r	-4.0	C45H68N7O17P3S
Skin_MAM00793c	Skin_3-hydroxyoctadecanoyl-CoA	c	-4.0	C39H66N7O18P3S
Skin_MAM03230m	Skin_(S)-3-Hydroxyoctadecanoyl Coenzyme A	m	-4.0	C39H66N7O18P3S
Skin_MAM00714c	Skin_3(S)-hydroxy-docosa-7,10,13,16-all-cis-tetraenoyl-CoA	c	-4.0	C43H66N7O18P3S
Skin_MAM01255c	Skin_acetoacetyl-CoA	c	-4.0	C25H36N7O18P3S
Skin_MAM02564c	Skin_nervonic acid	c	-1.0	C24H45O2
Skin_MAM02944m	Skin_succinyl-CoA	m	-5.0	C25H35N7O19P3S
Skin_MAM00174m	Skin_(S)-3-hydroxydodecanoyl-CoA	m	-4.0	C33H54N7O18P3S
Skin_MAM00811r	Skin_3-keto-eicosa-8,11,14,17-all-cis-tetraenoyl-CoA	r	-4.0	C41H60N7O18P3S
Skin_MAM00262c	Skin_10,13,16,19-docosatetraenoyl-CoA	c	-4.0	C43H66N7O17P3S
Skin_MAM00118x	Skin_(7Z)-tetradecenoyl-CoA	x	-4.0	C35H56N7O17P3S
Skin_MAM00846c	Skin_3-oxo-5(S),12(R)-dihydroxy-eicosa-8-trans-6,14-cis-trienoyl-CoA	c	-4.0	C41H62N7O20P3S
Skin_MAM03555x	Skin_13-Docosenoyl Coenzyme A	x	-4.0	C43H72N7O17P3S
Skin_MAM02844c	Skin_ribose-1-phosphate	c	-2.0	C5H9O8P
Skin_MAM01974m	Skin_glutamate	m	-1.0	C5H8NO4
Skin_MAM03887x	Skin_Pristanoyl Coenzyme A	x	-4.0	C40H68N7O17P3S
Skin_MAM02439c	Skin_malate	c	-2.0	C4H4O5
Skin_MAM03542x	Skin_4,7-Decadienoyl Coenzyme A	x	-4.0	C31H46N7O17P3S
Skin_MAM01574m	Skin_cis-(3S)-hydroxytetradec-7-enoyl-CoA	m	-4.0	C35H56N7O18P3S
Skin_MAM02818c	Skin_pyridoxine-phosphate	c	-2.0	C8H10NO6P
Skin_MAM01773m	Skin_eicosanoyl-CoA	m	-4.0	C41H70N7O17P3S
Skin_MAM00859r	Skin_3-oxo-dihomo-gamma-linolenoyl-CoA	r	-4.0	C41H62N7O18P3S
Skin_MAM00095c	Skin_(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA	c	-4.0	C43H62N7O17P3S
Skin_MAM00831m	Skin_3-oxo-(2S)-methylisocapryloyl-CoA	m	-4.0	C30H46N7O18P3S
Skin_MAM02578c	Skin_NH3	c	0.0	H3N
Skin_MAM03182x	Skin_2,7,10-Hexadecatrienoyl Coenzyme A	x	-4.0	C37H56N7O17P3S
Skin_MAM03002r	Skin_trans,cis,cis,cis,cis-2,10,13,16,19-docosapentaenoyl-CoA	r	-4.0	C43H64N7O17P3S
Skin_MAM00134x	Skin_(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoyl-CoA	x	-4.0	C45H68N7O17P3S
Skin_MAM02941c	Skin_stearoyl-CoA	c	-4.0	C39H66N7O17P3S
Skin_MAM02187c	Skin_isopentenyl-pPP	c	-3.0	C5H9O7P2
Skin_MAM01953x	Skin_geranyl-PP	x	-3.0	C10H17O7P2
Skin_MAM00840r	Skin_3-oxo-11-cis-eicosenoyl-CoA	r	-4.0	C41H66N7O18P3S
Skin_MAM00886m	Skin_3-oxomyrist-7-enoyl-CoA	m	-4.0	C35H54N7O18P3S
Skin_MAM02391r	Skin_linoleoyl-CoA	r	-4.0	C39H62N7O17P3S
Skin_MAM01802r	Skin_FAD	r	-2.0	C27H31N9O15P2
Skin_MAM02831m	Skin_2,7,10,13,16,19-Docosahexenoyl Coenzyme A	m	-4.0	C43H62N7O17P3S
Skin_MAM00854x	Skin_3-oxo-cis,cis-5,8-tetradecadienoyl-CoA	x	-4.0	C35H52N7O18P3S
Skin_MAM00870c	Skin_3-oxoeicosa-cis,cis-11,14-dienoyl-CoA	c	-4.0	C41H64N7O18P3S
Skin_MAM00798x	Skin_3-hydroxypristanoyl-CoA	x	-4.0	C40H68N7O18P3S
Skin_MAM00125m	Skin_(8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA	m	-4.0	C41H62N7O17P3S
Skin_MAM01538l	Skin_chondroitin sulfate C (GalNAc6S-GlcA), degradation product 5	l	-2.0	C23H36O24S
Skin_MAM00711c	Skin_3(S)-hydroxy-docosa-10,13,16,19-all-cis-tetraenoyl-CoA	c	-4.0	C43H66N7O18P3S
Skin_MAM02444n	Skin_malonyl-CoA	n	-5.0	C24H33N7O19P3S
Skin_MAM00262r	Skin_10,13,16,19-docosatetraenoyl-CoA	r	-4.0	C43H66N7O17P3S
Skin_MAM03026c	Skin_trans,trans,cis-geranyl-geranyl-pp	c	-3.0	C20H33O7P2
Skin_MAM01680c	Skin_dGDP	c	-3.0	C10H12N5O10P2
Skin_MAM01141x	Skin_5-tetradecenoyl-CoA	x	-4.0	C35H56N7O17P3S
Skin_MAM02040l	Skin_H2O	l	0.0	H2O
Skin_MAM03284m	Skin_5,8,11,14,17-Eicosapentenoyl Coenzyme A	m	-4.0	C41H60N7O17P3S
Skin_MAM00851m	Skin_3-oxo-8(S)-hydroxy-hexadeca-(6E,10Z)-dienoate	m	-1.0	C16H25O4
Skin_MAM00765m	Skin_3-carboxy-1-hydroxypropyl-ThPP	m	-3.0	C16H21N4O10P2S
Skin_MAM00678x	Skin_2-trans-4-cis-decadienoyl-CoA	x	-4.0	C31H46N7O17P3S
Skin_MAM00181x	Skin_(S)-hydroxydecanoyl-CoA	x	-4.0	C31H50N7O18P3S
Skin_MAM01255m	Skin_acetoacetyl-CoA	m	-4.0	C25H36N7O18P3S
Skin_MAM02040m	Skin_H2O	m	0.0	H2O
Skin_MAM00891c	Skin_3-oxooctanoyl-[ACP]	c	-1.0	C19H33N2O9PRS
Skin_MAM03211x	Skin_3,6,9-Dodecatrienoyl Coenzyme A	x	-4.0	C33H48N7O17P3S
Skin_MAM03352m	Skin_Cis-6-Dodecenoyl Coenzyme A	m	-4.0	C33H52N7O17P3S
Skin_MAM01306m	Skin_AKG	m	-2.0	C5H4O5
Skin_MAM01200m	Skin_8(R)-hydroxy-hexadeca-(2E,6E,10Z)-trienoate	m	-1.0	C16H25O3
Skin_MAM00089x	Skin_(3Z,7Z,10Z)-hexadecatrienoyl-CoA	x	-4.0	C37H56N7O17P3S
Skin_MAM00853x	Skin_3-oxo-all-cis-6,9,12,15,18-tetracosapentaenoyl-CoA	x	-4.0	C45H66N7O18P3S
Skin_MAM01642c	Skin_dATP	c	-4.0	C10H12N5O12P3
Skin_MAM01587m	Skin_citrate	m	-3.0	C6H5O7
Skin_MAM03265m	Skin_3-Hydroxy Trans7,10-Hexadecadienoyl Coenzyme A	m	-4.0	C37H58N7O18P3S
Skin_MAM00881c	Skin_3-oxohexanoyl-[ACP]	c	-1.0	C17H29N2O9PRS
Skin_MAM01597n	Skin_CoA	n	-4.0	C21H32N7O16P3S
Skin_MAM00809r	Skin_3-keto-4-methylzymosterol	r	0.0	C28H44O
Skin_MAM02183x	Skin_isocitrate	x	-3.0	C6H5O7
Skin_MAM03326x	Skin_3-Oxolaur-Cis-5-Enoyl Coenzyme A	x	-4.0	C33H50N7O18P3S
Skin_MAM02039x	Skin_H+	x	1.0	H
Skin_MAM03033m	Skin_trans-3-cis-5,8,11,14-eicosapentaenoyl-CoA	m	-4.0	C41H60N7O17P3S
Skin_MAM01634c	Skin_D-3-hydroxydodecanoyl-[ACP]	c	-1.0	C23H43N2O9PRS
Skin_MAM03035m	Skin_trans-3-decenoyl-CoA	m	-4.0	C31H48N7O17P3S
Skin_MAM00042m	Skin_(2E)-dodecenoyl-CoA	m	-4.0	C33H52N7O17P3S
Skin_MAM02336c	Skin_lanosterol	c	0.0	C30H50O
Skin_MAM00095x	Skin_(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA	x	-4.0	C43H62N7O17P3S
Skin_MAM01953c	Skin_geranyl-PP	c	-3.0	C10H17O7P2
Skin_MAM00716r	Skin_3(S)-hydroxy-tetracosa-12,15,18,21-all-cis-tetraenoyl-CoA	r	-4.0	C45H70N7O18P3S
Skin_MAM02385x	Skin_lignocerate	x	-1.0	C24H47O2
Skin_MAM02971m	Skin_tetracosanoyl-CoA	m	-4.0	C45H78N7O17P3S
Skin_MAM02759x	Skin_PPi	x	-3.0	HO7P2
Skin_MAM00025r	Skin_(15Z)-tetracosenoyl-CoA	r	-4.0	C45H76N7O17P3S
Skin_MAM02933r	Skin_squalene	r	0.0	C30H50
Skin_MAM00793n	Skin_3-hydroxyoctadecanoyl-CoA	n	-4.0	C39H66N7O18P3S
Skin_MAM01806r	Skin_farnesyl-PP	r	-3.0	C15H25O7P2
Skin_MAM00167c	Skin_(R)-mevalonate	c	-1.0	C6H11O4
Skin_MAM00039m	Skin_(2E)-decenoyl-CoA	m	-4.0	C31H48N7O17P3S
Skin_MAM01845c	Skin_fructose-6-phosphate	c	-2.0	C6H11O9P
Skin_MAM00121c	Skin_(7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA	c	-4.0	C43H64N7O17P3S
Skin_MAM01635c	Skin_D-3-hydroxyhexanoyl-[ACP]	c	-1.0	C17H31N2O9PRS
Skin_MAM01771c	Skin_eicosanoate	c	-1.0	C20H39O2
Skin_MAM01373c	Skin_behenic acid	c	-1.0	C22H43O2
Skin_MAM02040x	Skin_H2O	x	0.0	H2O
Skin_MAM00711r	Skin_3(S)-hydroxy-docosa-10,13,16,19-all-cis-tetraenoyl-CoA	r	-4.0	C43H66N7O18P3S
Skin_MAM00901c	Skin_3-oxo-tetracosa-12,15,18,21-all-cis-tetraenoyl-CoA	c	-4.0	C45H68N7O18P3S
Skin_MAM03982m	Skin_Trans7,10-Hexadecadienoyl Coenzyme A	m	-4.0	C37H58N7O17P3S
Skin_MAM03791c	Skin_11-Octadecenoyl Coenzyme A	c	-4.0	C39H64N7O17P3S
Skin_MAM02774m	Skin_propanoyl-CoA	m	-4.0	C24H36N7O17P3S
Skin_MAM01037m	Skin_5(S),12(R)-dihydroxy-eicosa-2,8-trans-6,14-cis-tetraenoyl-CoA	m	-4.0	C41H62N7O19P3S
Skin_MAM03181m	Skin_2,7,10,13-Hexadecatetraenoyl Coenzyme A	m	-4.0	C37H54N7O17P3S
Skin_MAM00691x	Skin_3(S),5(S),12(R)-trihydroxy-eicosa-8-trans-6,14-cis-trienoyl-CoA	x	-4.0	C41H64N7O20P3S
Skin_MAM00868m	Skin_3-oxododecanoyl-CoA	m	-4.0	C33H52N7O18P3S
Skin_MAM00890x	Skin_3-oxooctadecanoyl-CoA	x	-4.0	C39H64N7O18P3S
Skin_MAM03218m	Skin_3-Hydroxyhexadecanoyl Coenzyme A	m	-4.0	C37H62N7O18P3S
Skin_MAM00894m	Skin_3-oxopalmitoleoyl-CoA	m	-4.0	C37H58N7O18P3S
Skin_MAM03361m	Skin_Trans-2-Cis-8-Tetradecadienoyl Coenzyme A	m	-4.0	C35H54N7O17P3S
Skin_MAM00177x	Skin_(S)-3-hydroxypalmitoleoyl-CoA	x	-4.0	C37H60N7O18P3S
Skin_MAM01373x	Skin_behenic acid	x	-1.0	C22H43O2
Skin_MAM01836x	Skin_formyl-CoA	x	-4.0	C22H32N7O17P3S
Skin_MAM02343r	Skin_lathosterol	r	0.0	C27H46O
Skin_MAM01357m	Skin_apoC-lys_btn	m	0.0	C16H27N4O3SX
Skin_MAM00935m	Skin_4(R)-hydroxy-dodec-(6Z)-enoate	m	-1.0	C12H21O3
Skin_MAM01362c	Skin_arachidonate	c	-1.0	C20H31O2
Skin_MAM02039l	Skin_H+	l	1.0	H
Skin_MAM01199m	Skin_8(R)-hydroxy-hexadeca-(2E,4E,6E,10Z)-tetraenoate	m	-1.0	C16H23O3
Skin_MAM02633m	Skin_OAA	m	-2.0	C4H2O5
Skin_MAM03492x	Skin_Tetradecanedioyl Coenzyme A	x	-5.0	C35H55N7O19P3S
Skin_MAM00692m	Skin_3(S),6(R)-dihydroxy-tetradec-(8Z)-enoate	m	-1.0	C14H25O4
Skin_MAM03021x	Skin_trans,cis-lauro-2,6-dienoyl-CoA	x	-4.0	C33H50N7O17P3S
Skin_MAM02786r	Skin_prostaglandin E2	r	-1.0	C20H31O5
Skin_MAM03653x	Skin_2,4,7,10-Hexadecatetraenoyl Coenzyme A	x	-4.0	C37H54N7O17P3S
Skin_MAM02694m	Skin_pentanoyl-CoA	m	-4.0	C26H40N7O17P3S
Skin_MAM00121x	Skin_(7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA	x	-4.0	C43H64N7O17P3S
Skin_MAM02759c	Skin_PPi	c	-3.0	HO7P2
Skin_MAM01261c	Skin_acetyl-CoA	c	-4.0	C23H34N7O17P3S
Skin_MAM00800c	Skin_3-hydroxytetracosanoyl-CoA	c	-4.0	C45H78N7O18P3S
Skin_MAM00099x	Skin_(5Z)-dodecenoyl-CoA	x	-4.0	C33H52N7O17P3S
Skin_MAM00164x	Skin_(R)-5-diphosphomevalonate	x	-4.0	C6H10O10P2
Skin_MAM00051m	Skin_(2E)-hexadecenoyl-CoA	m	-4.0	C37H60N7O17P3S
Skin_MAM01597x	Skin_CoA	x	-4.0	C21H32N7O16P3S
Skin_MAM01364r	Skin_arachidonyl-CoA	r	-4.0	C41H62N7O17P3S
Skin_MAM03210x	Skin_3,7,10,13,16-Docosapentenoyl Coenzyme A	x	-4.0	C43H64N7O17P3S
Skin_MAM00713r	Skin_3(S)-hydroxy-docosa-7,10,13,16,19-all-cis-pentaenoyl-CoA	r	-4.0	C43H64N7O18P3S
Skin_MAM00886c	Skin_3-oxomyrist-7-enoyl-CoA	c	-4.0	C35H54N7O18P3S
Skin_MAM02794r	Skin_prostaglandin H2	r	-1.0	C20H31O5
Skin_MAM00906x	Skin_3-oxotetradecanoyl-CoA	x	-4.0	C35H56N7O18P3S
Skin_MAM02403c	Skin_L-lactate	c	-1.0	C3H5O3
Skin_MAM00813x	Skin_3-ketopristanoyl-CoA	x	-4.0	C40H66N7O18P3S
Skin_MAM02764r	Skin_presqualene-PP	r	-3.0	C30H49O7P2
Skin_MAM00890c	Skin_3-oxooctadecanoyl-CoA	c	-4.0	C39H64N7O18P3S
Skin_MAM03334x	Skin_3(S)-3-Hydroxydodecen-(5Z)-Oyl Coenzyme A	x	-4.0	C33H52N7O18P3S
Skin_MAM00853c	Skin_3-oxo-all-cis-6,9,12,15,18-tetracosapentaenoyl-CoA	c	-4.0	C45H66N7O18P3S
Skin_MAM02039g	Skin_H+	g	1.0	H
Skin_MAM01026n	Skin_4-oxo-13-cis-retinoate	n	-1.0	C20H27O3
Skin_MAM00562m	Skin_2(R),6-dimethyl-heptanoyl-CoA	m	-4.0	C30H48N7O17P3S
Skin_MAM03366c	Skin_Trans,Cis-2,9-Octadecadienoyl Coenzyme A	c	-4.0	C39H62N7O17P3S
Skin_MAM02846c	Skin_ribulose-5-phosphate	c	-2.0	C5H9O8P
Skin_MAM00081x	Skin_(3S)-3-hydroxy-cis,cis-palmito-7,10-dienoyl-CoA	x	-4.0	C37H58N7O18P3S
Skin_MAM00052c	Skin_(2E)-hexenoyl-[ACP]	c	-1.0	C17H29N2O8PRS
Skin_MAM02630r	Skin_O2	r	0.0	O2
Skin_MAM02819c	Skin_pyruvate	c	-1.0	C3H3O3
Skin_MAM03263m	Skin_3-Hydroxy Tetradecenoyl-7 Coenzyme A	m	-4.0	C35H56N7O18P3S
Skin_MAM00834x	Skin_3-oxo-(6Z,9Z,12Z)-octadecatrienoyl-CoA	x	-4.0	C39H58N7O18P3S
Skin_MAM03205x	Skin_3,7-Decadienoyl Coenzyme A	x	-4.0	C31H46N7O17P3S
Skin_MAM00890r	Skin_3-oxooctadecanoyl-CoA	r	-4.0	C39H64N7O18P3S
Skin_MAM02039e	Skin_H+	e	1.0	H
Skin_MAM03570x	Skin_2,5,8,11,14-Eicosapentaenoyl Coenzyme A	x	-4.0	C41H60N7O17P3S
Skin_MAM00842r	Skin_3-oxo-13cis-docosenoyl-CoA	r	-4.0	C43H70N7O18P3S
Skin_MAM00051x	Skin_(2E)-hexadecenoyl-CoA	x	-4.0	C37H60N7O17P3S
Skin_MAM03362x	Skin_3(S)-Phytanoyl Coenzyme A	x	-4.0	C41H70N7O17P3S
Skin_MAM00073x	Skin_(2E,6Z,9Z,12Z)-octadecatetraenoyl-CoA	x	-4.0	C39H58N7O17P3S
Skin_MAM01948c	Skin_GDP	c	-3.0	C10H12N5O11P2
Skin_MAM03954x	Skin_Suberic Acid	x	-2.0	C8H12O4
Skin_MAM00681r	Skin_2-trans-9,12,15,18-all-cis-tetracosapentaenoyl-CoA	r	-4.0	C45H68N7O17P3S
Skin_MAM02552r	Skin_NAD+	r	-1.0	C21H26N7O14P2
Skin_MAM01725x	Skin_docosanoyl-CoA	x	-4.0	C43H74N7O17P3S
Skin_MAM01802x	Skin_FAD	x	-2.0	C27H31N9O15P2
Skin_MAM00258x	Skin_10,11-dihydro-LTB4-CoA	x	-4.0	C41H64N7O19P3S
Skin_MAM03254x	Skin_3,6,9,12-Octadecatetraenoyl Coenzyme A	x	-4.0	C39H58N7O17P3S
Skin_MAM01373m	Skin_behenic acid	m	-1.0	C22H43O2
Skin_MAM01424c	Skin_CDP	c	-3.0	C9H12N3O11P2
Skin_MAM00864r	Skin_3-oxo-docosa-7,10,13,16-all-cis-tetraenoyl-CoA	r	-4.0	C43H64N7O18P3S
Skin_MAM00689c	Skin_3(S),12(R)-dihydroxy-5-oxo-eicosa-(8E,10E,14Z)-trienoyl-CoA	c	-4.0	C41H62N7O20P3S
Skin_MAM01623c	Skin_CTP	c	-4.0	C9H12N3O14P3
Skin_MAM00866c	Skin_3-oxodocosanoyl-CoA	c	-4.0	C43H72N7O18P3S
Skin_MAM00108m	Skin_(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA	m	-4.0	C39H58N7O17P3S
Skin_MAM00865c	Skin_3-oxo-docosa-cis,cis,cis-10,13,16-trienoyl-CoA	c	-4.0	C43H66N7O18P3S
Skin_MAM00777c	Skin_3-hydroxyeicosanoyl-CoA	c	-4.0	C41H70N7O18P3S
Skin_MAM03364c	Skin_3-Oxo-Cis-9-Octadecenoyl Coenzyme A	c	-4.0	C39H62N7O18P3S
Skin_MAM01803m	Skin_FADH2	m	-2.0	C27H33N9O15P2
Skin_MAM03922x	Skin_Suberyl Coenzyme A	x	-5.0	C29H43N7O19P3S
Skin_MAM00941r	Skin_4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol	r	0.0	C29H46O
Skin_MAM00872c	Skin_3-oxoeicosanoyl-CoA	c	-4.0	C41H68N7O18P3S
Skin_MAM03195m	Skin_2,6,9,12,15-Octadecapentenoyl Coenzyme A	m	-4.0	C39H56N7O17P3S
Skin_MAM01706c	Skin_dimethylallyl-PP	c	-3.0	C5H9O7P2
Skin_MAM00131c	Skin_(9Z,12Z,15Z,18Z)-tetracosatetraenoyl-CoA	c	-4.0	C45H70N7O17P3S
Skin_MAM00016c	Skin_(13Z)-docosenoyl-CoA	c	-4.0	C43H72N7O17P3S
Skin_MAM03491x	Skin_Dodecanedioyl Coenzyme A	x	-5.0	C33H51N7O19P3S
Skin_MAM01597c	Skin_CoA	c	-4.0	C21H32N7O16P3S
Skin_MAM00855c	Skin_3-oxo-cis,cis-7,10-hexadecadienoyl-CoA	c	-4.0	C37H56N7O18P3S
Skin_MAM02495c	Skin_myristoyl-CoA	c	-4.0	C35H58N7O17P3S
