Row	AdultMale_Adipocytes	ElderlyMale_Adipocytes	AdultFemale_Adipocytes	ElderlyFemale_Adipocytes	AdultMale_Agland	ElderlyMale_Agland	AdultFemale_Agland	ElderlyFemale_Agland	AdultMale_Brain	ElderlyMale_Brain	AdultFemale_Brain	ElderlyFemale_Brain	AdultMale_Colon	ElderlyMale_Colon	AdultFemale_Colon	ElderlyFemale_Colon	AdultMale_Heart	ElderlyMale_Heart	AdultFemale_Heart	ElderlyFemale_Heart	AdultMale_Kidney	ElderlyMale_Kidney	AdultFemale_Kidney	ElderlyFemale_Kidney	AdultMale_Liver	ElderlyMale_Liver	AdultFemale_Liver	ElderlyFemale_Liver	AdultMale_Lung	ElderlyMale_Lung	AdultFemale_Lung	ElderlyFemale_Lung	AdultMale_Muscle	ElderlyMale_Muscle	AdultFemale_Muscle	ElderlyFemale_Muscle	AdultMale_Pancreas	ElderlyMale_Pancreas	AdultFemale_Pancreas	ElderlyFemale_Pancreas	AdultMale_Scord	ElderlyMale_Scord	AdultFemale_Scord	ElderlyFemale_Scord	AdultMale_sIEC	ElderlyMale_sIEC	AdultFemale_sIEC	ElderlyFemale_sIEC	AdultMale_Skin	ElderlyMale_Skin	AdultFemale_Skin	ElderlyFemale_Skin	AdultMale_Spleen	ElderlyMale_Spleen	AdultFemale_Spleen	ElderlyFemale_Spleen	AdultMale_Stomach	ElderlyMale_Stomach	AdultFemale_Stomach	ElderlyFemale_Stomach	AdultMale_Thyroidgland	ElderlyMale_Thyroidgland	AdultFemale_Thyroidgland	ElderlyFemale_Thyroidgland	AdultMale_Urinarybladder	ElderlyMale_Urinarybladder	AdultFemale_Urinarybladder	ElderlyFemale_Urinarybladder
Purine metabolism	6.12406163571711	4.78071908336626	6.12406163571711	6.12406163571711	3.43737653101541	3.43737653101541	6.12406163571711	-0.592651126037135	-11.3393915448439	-12.6827340971948	-11.3393915448439	-3.27933623073883	-0.592651126037135	2.09403397866456	-0.592651126037135	2.09403397866456	-5.96602133544053	-9.99604899249308	-5.96602133544053	-5.96602133544053	4.78071908336626	-0.592651126037135	-0.592651126037135	4.78071908336626	0.750691426313714	2.09403397866456	0.750691426313714	2.09403397866456	7.46740418806796	7.46740418806796	7.46740418806796	7.46740418806796	-11.3393915448439	-8.65270644014223	-11.3393915448439	-11.3393915448439	-23.4294745160016	-24.7728170683524	-26.1161596207033	-23.4294745160016	-1.93599367838798	0.750691426313714	-18.0561043065982	3.43737653101541	18.2141446068748	16.8708020545239	6.12406163571711	15.5274595021731	2.09403397866456	0.750691426313714	2.09403397866456	0.750691426313714	3.43737653101541	3.43737653101541	12.8407743974714	6.12406163571711	3.43737653101541	4.78071908336626	4.78071908336626	6.12406163571711	3.43737653101541	2.09403397866456	3.43737653101541	3.43737653101541	3.43737653101541	4.78071908336626	7.46740418806796	4.78071908336626
Riboflavin metabolism	9.67741935483871	9.67741935483871	9.67741935483871	37.0967741935484	-17.741935483871	-17.741935483871	-17.741935483871	-17.741935483871	-17.741935483871	-17.741935483871	-17.741935483871	-17.741935483871	-17.741935483871	-17.741935483871	9.67741935483871	-17.741935483871	-17.741935483871	-17.741935483871	-17.741935483871	-17.741935483871	9.67741935483871	9.67741935483871	9.67741935483871	9.67741935483871	9.67741935483871	9.67741935483871	9.67741935483871	9.67741935483871	9.67741935483871	9.67741935483871	9.67741935483871	9.67741935483871	-17.741935483871	-17.741935483871	-17.741935483871	-17.741935483871	-17.741935483871	-17.741935483871	-17.741935483871	-17.741935483871	-17.741935483871	-17.741935483871	-17.741935483871	-17.741935483871	9.67741935483871	9.67741935483871	9.67741935483871	9.67741935483871	9.67741935483871	9.67741935483871	9.67741935483871	9.67741935483871	9.67741935483871	9.67741935483871	9.67741935483871	9.67741935483871	9.67741935483871	9.67741935483871	9.67741935483871	9.67741935483871	37.0967741935484	37.0967741935484	37.0967741935484	37.0967741935484	-17.741935483871	9.67741935483871	9.67741935483871	-17.741935483871
Serotonin and melatonin biosynthesis	18.9504373177843	38.7755102040816	38.7755102040816	38.7755102040816	18.9504373177843	18.9504373177843	18.9504373177843	-0.874635568513116	-40.5247813411079	-40.5247813411079	-40.5247813411079	-20.6997084548105	18.9504373177843	-40.5247813411079	-40.5247813411079	-0.874635568513116	-20.6997084548105	-40.5247813411079	-0.874635568513116	-20.6997084548105	38.7755102040816	18.9504373177843	38.7755102040816	58.600583090379	38.7755102040816	58.600583090379	38.7755102040816	38.7755102040816	18.9504373177843	18.9504373177843	18.9504373177843	18.9504373177843	-40.5247813411079	-20.6997084548105	-20.6997084548105	-40.5247813411079	-0.874635568513116	-0.874635568513116	-0.874635568513116	-0.874635568513116	-20.6997084548105	-20.6997084548105	-20.6997084548105	-20.6997084548105	18.9504373177843	-0.874635568513116	18.9504373177843	38.7755102040816	18.9504373177843	18.9504373177843	-0.874635568513116	18.9504373177843	-80.1749271137026	-80.1749271137026	-60.3498542274052	-0.874635568513116	-40.5247813411079	-20.6997084548105	-20.6997084548105	-40.5247813411079	38.7755102040816	38.7755102040816	38.7755102040816	18.9504373177843	-0.874635568513116	18.9504373177843	18.9504373177843	-60.3498542274052
Sphingolipid metabolism	3.67713004484306	11.8086696562033	3.67713004484306	5.71001494768312	21.9730941704036	34.170403587444	21.9730941704036	21.9730941704036	-26.8161434977578	-45.1121076233184	-34.9476831091181	-47.1449925261584	7.74289985052318	28.0717488789238	7.74289985052318	7.74289985052318	-41.0463378176383	-51.2107623318386	-41.0463378176383	-41.0463378176383	-18.6846038863976	-24.7832585949178	-36.9805680119581	21.9730941704036	-34.9476831091181	-36.9805680119581	-30.881913303438	-30.881913303438	42.3019431988042	19.9402092675635	46.3677130044843	19.9402092675635	-36.9805680119581	-36.9805680119581	-36.9805680119581	-36.9805680119581	-47.1449925261584	-36.9805680119581	-47.1449925261584	-36.9805680119581	-0.388639760837063	-4.45440956651718	-36.9805680119581	-26.8161434977578	32.1375186846039	28.0717488789238	26.0388639760837	42.3019431988042	34.170403587444	34.170403587444	34.170403587444	38.2361733931241	9.77578475336323	24.0059790732437	24.0059790732437	11.8086696562033	26.0388639760837	-10.5530642750374	9.77578475336323	-8.5201793721973	44.3348281016443	44.3348281016443	44.3348281016443	40.2690582959641	13.8415545590434	11.8086696562033	50.4334828101644	-4.45440956651718
Starch and sucrose metabolism	20.9247184350919	16.8938944872555	16.8938944872555	20.9247184350919	-47.5992886781268	-39.5376407824541	-47.5992886781268	-47.5992886781268	12.8630705394191	-47.5992886781268	8.83224659158269	8.83224659158269	-31.4759928867813	24.9555423829283	24.9555423829283	24.9555423829283	-31.4759928867813	-39.5376407824541	-31.4759928867813	-39.5376407824541	16.8938944872555	-39.5376407824541	-7.29104919976289	16.8938944872555	-27.4451689389449	-27.4451689389449	-27.4451689389449	-27.4451689389449	24.9555423829283	16.8938944872555	24.9555423829283	16.8938944872555	16.8938944872555	16.8938944872555	16.8938944872555	16.8938944872555	16.8938944872555	16.8938944872555	16.8938944872555	16.8938944872555	-47.5992886781268	-47.5992886781268	-47.5992886781268	-47.5992886781268	37.0480142264375	37.0480142264375	37.0480142264375	37.0480142264375	16.8938944872555	16.8938944872555	16.8938944872555	16.8938944872555	28.9863663307647	28.9863663307647	28.9863663307647	28.9863663307647	-47.5992886781268	-39.5376407824541	-39.5376407824541	-39.5376407824541	28.9863663307647	28.9863663307647	28.9863663307647	28.9863663307647	24.9555423829283	33.0171902786011	24.9555423829283	-47.5992886781268
Steroid metabolism	13.9941690962099	13.9941690962099	18.9504373177843	13.9941690962099	123.032069970845	123.032069970845	123.032069970845	132.944606413994	-35.5685131195335	-65.3061224489796	-20.6997084548105	-40.5247813411079	-20.6997084548105	-25.6559766763848	-25.6559766763848	-15.7434402332362	-20.6997084548105	-55.3935860058309	-30.6122448979592	-30.6122448979592	-10.7871720116618	-5.83090379008746	-5.83090379008746	43.731778425656	48.6880466472303	48.6880466472303	63.5568513119534	48.6880466472303	-15.7434402332362	13.9941690962099	13.9941690962099	13.9941690962099	-35.5685131195335	-30.6122448979592	-50.4373177842566	-30.6122448979592	-50.4373177842566	-50.4373177842566	-55.3935860058309	-25.6559766763848	-25.6559766763848	-30.6122448979592	-35.5685131195335	-40.5247813411079	63.5568513119534	-0.874635568513116	23.9067055393586	73.469387755102	-5.83090379008746	-5.83090379008746	-10.7871720116618	-5.83090379008746	-10.7871720116618	-10.7871720116618	-15.7434402332362	-10.7871720116618	-10.7871720116618	-10.7871720116618	-20.6997084548105	-10.7871720116618	-0.874635568513116	4.08163265306123	4.08163265306123	4.08163265306123	-5.83090379008746	-20.6997084548105	28.8629737609329	-15.7434402332362
Sulfur metabolism	43.3734939759036	43.3734939759036	43.3734939759036	43.3734939759036	22.8915662650602	22.8915662650602	22.8915662650602	-38.5542168674699	2.40963855421686	2.40963855421686	2.40963855421686	2.40963855421686	-18.0722891566265	-18.0722891566265	-18.0722891566265	-18.0722891566265	-38.5542168674699	-38.5542168674699	-38.5542168674699	-38.5542168674699	63.855421686747	63.855421686747	-38.5542168674699	63.855421686747	63.855421686747	63.855421686747	63.855421686747	63.855421686747	22.8915662650602	22.8915662650602	22.8915662650602	22.8915662650602	-38.5542168674699	-38.5542168674699	-59.0361445783133	-38.5542168674699	-38.5542168674699	-38.5542168674699	-38.5542168674699	-38.5542168674699	43.3734939759036	43.3734939759036	43.3734939759036	43.3734939759036	-38.5542168674699	-38.5542168674699	-18.0722891566265	-18.0722891566265	-38.5542168674699	-38.5542168674699	-38.5542168674699	-38.5542168674699	22.8915662650602	22.8915662650602	22.8915662650602	-18.0722891566265	-38.5542168674699	-38.5542168674699	-38.5542168674699	-38.5542168674699	22.8915662650602	22.8915662650602	22.8915662650602	22.8915662650602	-18.0722891566265	22.8915662650602	-18.0722891566265	-38.5542168674699
Thiamine metabolism	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	78.9473684210526	34.2105263157895	123.684210526316	34.2105263157895	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	34.2105263157895	34.2105263157895	34.2105263157895	78.9473684210526	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737	78.9473684210526	-10.5263157894737	78.9473684210526	-10.5263157894737	-10.5263157894737	-10.5263157894737	-10.5263157894737
Transport reactions	8.49313028260789	8.93621774583908	7.73355177421157	8.74632311874	11.6580407342592	12.0378299884574	12.4809174516886	11.4048478981271	-18.3453103473955	-25.6879025952266	-16.8894515396358	-21.7634136351789	-0.558513609114938	11.025058643929	-16.0665748222065	3.04948430576759	-23.0926760248725	-45.563540231597	-19.4213799009569	-24.8017276687642	-18.5985031835276	-10.9394198905313	-26.4474811036229	16.6585992478683	11.7213389432923	13.7468816323491	19.3804222362885	8.49313028260789	18.6841419369252	16.7851956659344	23.4315076144022	17.7979670104628	-12.7117697434561	-14.1676285512157	-11.1926127266634	-10.8761216814983	-33.4102840972558	-36.132107085676	-36.8916855940723	-34.4863536508173	-13.3447518337863	-15.4968909409093	-19.8644673641881	-16.9527497486689	39.6358491268571	13.8101798413821	29.7613285177049	5.51811445805563	18.4309491007931	18.8740365640243	17.9245634285289	19.3804222362885	17.5447741743307	16.3421082027032	16.5953010388353	17.2915813381986	-6.00215958595524	-11.0027180995644	-5.24258107755892	-11.0660163085974	13.1138995420188	9.12611237293816	12.3543210336225	6.72078042968314	18.4942473098261	15.3926350672078	7.1005696838813	1.34043266187587
Tryptophan metabolism	17.2413793103448	17.2413793103448	17.2413793103448	17.2413793103448	-8.81226053639847	17.2413793103448	-8.81226053639847	-8.81226053639847	-8.81226053639847	-8.81226053639847	-8.81226053639847	-8.81226053639847	-8.81226053639847	-8.81226053639847	-8.81226053639847	-8.81226053639847	-34.8659003831418	-34.8659003831418	-8.81226053639847	-34.8659003831418	30.2681992337165	30.2681992337165	4.21455938697318	43.2950191570881	43.2950191570881	56.3218390804598	56.3218390804598	56.3218390804598	17.2413793103448	17.2413793103448	17.2413793103448	17.2413793103448	-34.8659003831418	-34.8659003831418	-34.8659003831418	-34.8659003831418	-34.8659003831418	-34.8659003831418	-34.8659003831418	-34.8659003831418	-8.81226053639847	-8.81226053639847	-34.8659003831418	-8.81226053639847	30.2681992337165	4.21455938697318	4.21455938697318	30.2681992337165	-8.81226053639847	-8.81226053639847	-8.81226053639847	-8.81226053639847	4.21455938697318	4.21455938697318	4.21455938697318	17.2413793103448	-8.81226053639847	-8.81226053639847	-8.81226053639847	-8.81226053639847	17.2413793103448	17.2413793103448	17.2413793103448	-8.81226053639847	-8.81226053639847	17.2413793103448	-8.81226053639847	4.21455938697318
Tyrosine metabolism	15.3473344103393	53.7964458804523	9.8546042003231	37.3182552504039	37.3182552504039	37.3182552504039	37.3182552504039	37.3182552504039	-45.0726978998385	-39.5799676898223	-39.5799676898223	-34.0872374798061	48.3037156704362	-17.6090468497577	-12.1163166397415	4.36187399030694	-72.5363489499192	-67.0436187399031	-67.0436187399031	-72.5363489499192	15.3473344103393	9.8546042003231	-6.62358642972537	42.81098546042	-12.1163166397415	-12.1163166397415	-12.1163166397415	-12.1163166397415	26.3327948303716	37.3182552504039	26.3327948303716	37.3182552504039	-61.5508885298869	-50.5654281098546	-50.5654281098546	-56.0581583198708	-56.0581583198708	-56.0581583198708	-61.5508885298869	-61.5508885298869	-28.59450726979	-50.5654281098546	-50.5654281098546	-50.5654281098546	48.3037156704362	20.8400646203554	53.7964458804523	53.7964458804523	9.8546042003231	9.8546042003231	9.8546042003231	9.8546042003231	31.8255250403877	37.3182552504039	31.8255250403877	37.3182552504039	42.81098546042	37.3182552504039	42.81098546042	53.7964458804523	20.8400646203554	20.8400646203554	20.8400646203554	20.8400646203554	4.36187399030694	-1.13085621970921	26.3327948303716	-1.13085621970921
Ubiquinone synthesis	-100	-13.1914893617021	-13.1914893617021	-100	44.6808510638298	15.7446808510638	15.7446808510638	160.425531914894	15.7446808510638	-13.1914893617021	-71.063829787234	15.7446808510638	15.7446808510638	15.7446808510638	73.6170212765957	73.6170212765957	-13.1914893617021	-13.1914893617021	-13.1914893617021	44.6808510638298	-100	-42.1276595744681	-13.1914893617021	-13.1914893617021	15.7446808510638	-13.1914893617021	-42.1276595744681	15.7446808510638	44.6808510638298	-71.063829787234	-42.1276595744681	-71.063829787234	-13.1914893617021	15.7446808510638	-100	73.6170212765957	-71.063829787234	-13.1914893617021	73.6170212765957	15.7446808510638	-71.063829787234	-71.063829787234	15.7446808510638	15.7446808510638	-42.1276595744681	-13.1914893617021	-42.1276595744681	-13.1914893617021	-71.063829787234	15.7446808510638	73.6170212765957	-100	-13.1914893617021	-42.1276595744681	44.6808510638298	44.6808510638298	-13.1914893617021	-42.1276595744681	44.6808510638298	15.7446808510638	160.425531914894	15.7446808510638	73.6170212765957	-13.1914893617021	15.7446808510638	102.553191489362	102.553191489362	15.7446808510638
Valine, leucine, and isoleucine metabolism	0.340522133938712	4.19977298524405	4.19977298524405	4.19977298524405	0.340522133938712	0.340522133938712	8.05902383654938	0.340522133938712	-3.51872871736662	-15.0964812712826	-3.51872871736662	-15.0964812712826	0.340522133938712	4.19977298524405	0.340522133938712	8.05902383654938	-3.51872871736662	-34.3927355278093	8.05902383654938	-7.37797956867196	0.340522133938712	4.19977298524405	-3.51872871736662	11.9182746878547	-7.37797956867196	-3.51872871736662	8.05902383654938	-7.37797956867196	15.7775255391601	0.340522133938712	19.6367763904654	4.19977298524405	-7.37797956867196	0.340522133938712	0.340522133938712	-11.2372304199773	-11.2372304199773	4.19977298524405	0.340522133938712	-7.37797956867196	-3.51872871736662	-3.51872871736662	0.340522133938712	0.340522133938712	4.19977298524405	-11.2372304199773	4.19977298524405	4.19977298524405	-3.51872871736662	-3.51872871736662	-3.51872871736662	-3.51872871736662	-7.37797956867196	-11.2372304199773	-15.0964812712826	-15.0964812712826	0.340522133938712	0.340522133938712	0.340522133938712	-3.51872871736662	11.9182746878547	11.9182746878547	11.9182746878547	11.9182746878547	19.6367763904654	38.9330306469921	27.3552780930761	-34.3927355278093
Vitamin A metabolism	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	-48.4848484848485	-48.4848484848485	-48.4848484848485	-48.4848484848485	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303
Vitamin B2 metabolism	580	-100	-100	580	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	580	580	580	580	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	580	580	580	580	-100	-100	-100	-100
Vitamin B6 metabolism	-27.6595744680851	-27.6595744680851	-27.6595744680851	-27.6595744680851	44.6808510638298	44.6808510638298	44.6808510638298	44.6808510638298	80.8510638297872	-45.7446808510638	26.5957446808511	26.5957446808511	-9.57446808510638	-27.6595744680851	-27.6595744680851	-9.57446808510638	-63.8297872340426	-63.8297872340426	-63.8297872340426	-63.8297872340426	44.6808510638298	44.6808510638298	-27.6595744680851	44.6808510638298	44.6808510638298	26.5957446808511	44.6808510638298	26.5957446808511	62.7659574468085	-9.57446808510638	62.7659574468085	-9.57446808510638	-27.6595744680851	-9.57446808510638	-27.6595744680851	-27.6595744680851	-27.6595744680851	-27.6595744680851	-27.6595744680851	-27.6595744680851	26.5957446808511	-45.7446808510638	-63.8297872340426	-45.7446808510638	62.7659574468085	-27.6595744680851	62.7659574468085	62.7659574468085	-9.57446808510638	-9.57446808510638	-9.57446808510638	-9.57446808510638	-27.6595744680851	-27.6595744680851	44.6808510638298	-27.6595744680851	-45.7446808510638	-45.7446808510638	-45.7446808510638	-45.7446808510638	44.6808510638298	44.6808510638298	44.6808510638298	44.6808510638298	62.7659574468085	-9.57446808510638	62.7659574468085	-45.7446808510638
Vitamin C metabolism	61.9047619047619	61.9047619047619	61.9047619047619	61.9047619047619	61.9047619047619	61.9047619047619	61.9047619047619	61.9047619047619	-100	-100	-100	-100	61.9047619047619	61.9047619047619	-100	61.9047619047619	61.9047619047619	61.9047619047619	61.9047619047619	61.9047619047619	61.9047619047619	61.9047619047619	61.9047619047619	61.9047619047619	61.9047619047619	-100	61.9047619047619	61.9047619047619	61.9047619047619	-100	-100	-100	-100	61.9047619047619	-100	-100	61.9047619047619	61.9047619047619	-100	61.9047619047619	-100	-100	61.9047619047619	61.9047619047619	61.9047619047619	61.9047619047619	61.9047619047619	-100	61.9047619047619	-100	61.9047619047619	-100	-100	61.9047619047619	-100	61.9047619047619	-100	61.9047619047619	-100	61.9047619047619	61.9047619047619	61.9047619047619	61.9047619047619	-100	-100	-100	-100	61.9047619047619
Vitamin E metabolism	-25.8720930232558	-25.8720930232558	-25.8720930232558	-25.8720930232558	-25.8720930232558	-25.8720930232558	-25.8720930232558	-25.8720930232558	-25.8720930232558	-25.8720930232558	-25.8720930232558	-25.8720930232558	-25.8720930232558	-25.8720930232558	-25.8720930232558	-25.8720930232558	-25.8720930232558	-25.8720930232558	-25.8720930232558	-25.8720930232558	87.7906976744186	-11.046511627907	-11.046511627907	87.7906976744186	87.7906976744186	87.7906976744186	87.7906976744186	87.7906976744186	-25.8720930232558	-25.8720930232558	-25.8720930232558	-25.8720930232558	-11.046511627907	-25.8720930232558	-25.8720930232558	-25.8720930232558	-11.046511627907	-11.046511627907	-25.8720930232558	-11.046511627907	-25.8720930232558	-25.8720930232558	-25.8720930232558	-25.8720930232558	87.7906976744186	87.7906976744186	-11.046511627907	87.7906976744186	72.9651162790698	72.9651162790698	82.8488372093023	72.9651162790698	72.9651162790698	-25.8720930232558	-25.8720930232558	-25.8720930232558	-11.046511627907	-11.046511627907	-25.8720930232558	-25.8720930232558	-25.8720930232558	-25.8720930232558	-25.8720930232558	-25.8720930232558	-25.8720930232558	-25.8720930232558	72.9651162790698	-25.8720930232558
Xenobiotics metabolism	37.998600419874	39.5847912292979	37.998600419874	39.5847912292979	39.5847912292979	39.5847912292979	39.5847912292979	39.5847912292979	-88.8966643340331	-88.8966643340331	-88.8966643340331	-88.8966643340331	41.1709820387217	-88.8966643340331	-88.8966643340331	-88.8966643340331	-90.482855143457	-90.482855143457	36.4124096104502	-90.482855143457	-84.1380919057616	-84.1380919057616	41.1709820387217	44.3433636575694	61.7914625612316	61.7914625612316	63.3776533706555	63.3776533706555	39.5847912292979	39.5847912292979	39.5847912292979	39.5847912292979	-92.0690459528808	-92.0690459528808	-92.0690459528808	-92.0690459528808	36.4124096104502	36.4124096104502	36.4124096104502	36.4124096104502	-88.8966643340331	-90.482855143457	-90.482855143457	-90.482855143457	50.6881268952648	49.1019360858409	41.1709820387217	50.6881268952648	39.5847912292979	45.9295544669932	45.9295544669932	45.9295544669932	39.5847912292979	39.5847912292979	39.5847912292979	39.5847912292979	39.5847912292979	39.5847912292979	49.1019360858409	49.1019360858409	37.998600419874	37.998600419874	37.998600419874	-88.8966643340331	-88.8966643340331	39.5847912292979	41.1709820387217	37.998600419874
