ID	Name	Formula	Charge	Compartment
MAM02961luSI	taurine	C2H7NO3S	0.0	luSI
MAM02963luSI	taurocholate	C26H45NO7S	0.0	luSI
MAM02964luSI	taurodeoxycholate	C26H44NO6S	-1.0	luSI
MAM02996luSI	thymidine	C10H14N2O5	0.0	luSI
MAM01784luSI	EPA	C20H29O2	-1.0	luSI
MAM03039luSI	trehalose	C12H22O11	0.0	luSI
MAM03089luSI	tryptophan	C11H12N2O2	0.0	luSI
MAM03101luSI	tyrosine	C9H11NO3	0.0	luSI
MAM03135luSI	valine	C5H11NO2	0.0	luSI
MAM01451luSI	cholesterol-ester pool	C28H45O2R	0.0	luSI
MAM01280luSI	adenosine	C10H13N5O4	0.0	luSI
MAM01383luSI	beta-alanine	C3H7NO2	0.0	luSI
MAM01307luSI	alanine	C3H7NO2	0.0	luSI
MAM01771luSI	eicosanoate	C20H39O2	-1.0	luSI
MAM01369luSI	asparagine	C4H8N2O3	0.0	luSI
MAM01397luSI	bilirubin-bisglucuronoside	C45H50N4O18	-2.0	luSI
MAM01398luSI	bilirubin-monoglucuronoside	C39H42N4O12	-2.0	luSI
MAM01513luSI	choline	C5H14NO	1.0	luSI
MAM01445luSI	cholate	C24H39O5	-1.0	luSI
MAM01450luSI	cholesterol	C27H46O	0.0	luSI
MAM01442luSI	chloride	Cl	-1.0	luSI
MAM02348luSI	L-carnitine	C7H15NO3	0.0	luSI
MAM01628luSI	cysteine	C3H7NO2S	0.0	luSI
MAM01630luSI	cytidine	C9H13N3O5	0.0	luSI
MAM01666luSI	deoxyadenosine	C10H13N5O3	0.0	luSI
MAM00240luSI	1,2-diacylglycerol-LD-TAG pool	C5H6O5R2	0.0	luSI
MAM01668luSI	deoxycytidine	C9H13N3O4	0.0	luSI
MAM01669luSI	deoxyguanosine	C10H13N5O4	0.0	luSI
MAM01655luSI	dehydroascorbic acid	C6H5O6	-1.0	luSI
MAM01671luSI	deoxyinosine	C10H12N4O4	0.0	luSI
MAM01674luSI	dephospho-CoA	C21H33N7O13P2S	-2.0	luSI
MAM01673luSI	deoxyuridine	C9H12N2O5	0.0	luSI
MAM01830luSI	folate	C19H18N7O6	-1.0	luSI
MAM01840luSI	fructose	C6H12O6	0.0	luSI
MAM01910luSI	galactose	C6H12O6	0.0	luSI
MAM01962luSI	glucosamine	C6H14NO5	1.0	luSI
MAM01965luSI	glucose	C6H12O6	0.0	luSI
MAM01975luSI	glutamine	C5H10N2O3	0.0	luSI
MAM01986luSI	glycine	C2H5NO2	0.0	luSI
MAM01983luSI	glycerol	C3H8O3	0.0	luSI
MAM03622luSI	Glycogen, Structure 4 (Glycogenin-1,6-{2[1,4-Glc], [1,4-Glc]})	C1797H2755N455O543S14	0.0	luSI
MAM03623luSI	Glycogen, Structure 5 (Glycogenin-2[1,4-Glc])	C1791H2745N455O538S14	0.0	luSI
MAM02038luSI	guanosine	C10H13N5O5	0.0	luSI
MAM02039luSI	H+	H	1.0	luSI
MAM02675luSI	palmitolate	C16H29O2	-1.0	luSI
MAM02125luSI	histidine	C6H9N3O2	0.0	luSI
MAM02170luSI	inosine	C10H12N4O5	0.0	luSI
MAM02360luSI	leucine	C6H13NO2	0.0	luSI
MAM02450luSI	maltose	C12H22O11	0.0	luSI
MAM02453luSI	mannose	C6H12O6	0.0	luSI
MAM02519luSI	Na+	Na	1.0	luSI
MAM02609luSI	NO	NO	0.0	luSI
MAM02630luSI	O2	O2	0.0	luSI
MAM02938luSI	stearate	C18H35O2	-1.0	luSI
MAM02642luSI	octanoic acid	C8H15O2	-1.0	luSI
MAM02685luSI	PE-LD pool	C7H12NO8PR2	0.0	luSI
MAM02724luSI	phenylalanine	C9H11NO2	0.0	luSI
MAM02049luSI	heme	C34H30FeN4O4	-2.0	luSI
MAM02759luSI	PPi	HO7P2	-3.0	luSI
MAM02815luSI	pyridoxamine	C8H13N2O2	1.0	luSI
MAM02813luSI	pyridoxal	C8H9NO3	0.0	luSI
MAM02817luSI	pyridoxine	C8H11NO3	0.0	luSI
MAM03103luSI	ubiquinone	C59H90O4	0.0	luSI
MAM02843luSI	ribose	C5H10O5	0.0	luSI
MAM02842luSI	riboflavin	C17H20N4O6	0.0	luSI
MAM02896luSI	serine	C3H7NO3	0.0	luSI
MAM02937luSI	starch structure 2	C18H32O16	0.0	luSI
MAM02982luSI	thiamin	C12H17N4OS	1.0	luSI
MAM02993luSI	threonine	C4H9NO3	0.0	luSI
MAM02494luSI	myristic acid	C14H27O2	-1.0	luSI
MAM03123luSI	uridine	C9H12N2O6	0.0	luSI
MAM03142luSI	vitamin D3	C27H44O	0.0	luSI
MAM03155luSI	xylitol	C5H12O5	0.0	luSI
MAM01821luSI	Fe2+	Fe	2.0	luSI
MAM02354bc	L-dopa	C9H11NO4	0.0	bc
MAM03037bc	trans-4-hydroxy-L-proline	C5H9NO3	0.0	bc
MAM01115bc	5-methyl-THF	C20H24N7O6	-1.0	bc
MAM02409bc	L-octanoylcarnitine	C15H29NO4	0.0	bc
MAM03933bc	S-Sulfo-L-Cysteine	C3H8NO5S2	-1.0	bc
MAM01280bc	adenosine	C10H13N5O4	0.0	bc
MAM01383bc	beta-alanine	C3H7NO2	0.0	bc
MAM01638bc	D-alanine	C3H7NO2	0.0	bc
MAM01307bc	alanine	C3H7NO2	0.0	bc
MAM01365bc	arginine	C6H15N4O2	1.0	bc
MAM01368bc	ascorbate	C6H7O6	-1.0	bc
MAM01369bc	asparagine	C4H8N2O3	0.0	bc
MAM01641bc	D-aspartate	C4H6NO4	-1.0	bc
MAM01370bc	aspartate	C4H6NO4	-1.0	bc
MAM01327bc	alpha-tocopherol	C29H50O2	0.0	bc
MAM01397bc	bilirubin-bisglucuronoside	C45H50N4O18	-2.0	bc
MAM01401bc	biotin	C10H15N2O3S	-1.0	bc
MAM01513bc	choline	C5H14NO	1.0	bc
MAM01445bc	cholate	C24H39O5	-1.0	bc
MAM01450bc	cholesterol	C27H46O	0.0	bc
MAM01595bc	CO	CO	0.0	bc
MAM02348bc	L-carnitine	C7H15NO3	0.0	bc
MAM01628bc	cysteine	C3H7NO2S	0.0	bc
MAM01630bc	cytidine	C9H13N3O5	0.0	bc
MAM01666bc	deoxyadenosine	C10H13N5O3	0.0	bc
MAM01668bc	deoxycytidine	C9H13N3O4	0.0	bc
MAM01669bc	deoxyguanosine	C10H13N5O4	0.0	bc
MAM01655bc	dehydroascorbic acid	C6H5O6	-1.0	bc
MAM01671bc	deoxyinosine	C10H12N4O4	0.0	bc
MAM01673bc	deoxyuridine	C9H12N2O5	0.0	bc
MAM01822bc	Fe3+	Fe	3.0	bc
MAM01840bc	fructose	C6H12O6	0.0	bc
MAM01910bc	galactose	C6H12O6	0.0	bc
MAM01962bc	glucosamine	C6H14NO5	1.0	bc
MAM01988bc	glycocholate	C26H43NO6	0.0	bc
MAM01965bc	glucose	C6H12O6	0.0	bc
MAM01975bc	glutamine	C5H10N2O3	0.0	bc
MAM01974bc	glutamate	C5H8NO4	-1.0	bc
MAM01986bc	glycine	C2H5NO2	0.0	bc
MAM02038bc	guanosine	C10H13N5O5	0.0	bc
MAM02039bc	H+	H	1.0	bc
MAM02040bc	H2O	H2O	0.0	bc
MAM02046bc	HCO3-	CHO3	-1.0	bc
MAM02675bc	palmitolate	C16H29O2	-1.0	bc
MAM02125bc	histidine	C6H9N3O2	0.0	bc
MAM02184bc	isoleucine	C6H13NO2	0.0	bc
MAM02170bc	inosine	C10H12N4O5	0.0	bc
MAM02200bc	K+	K	1.0	bc
MAM02403bc	L-lactate	C3H5O3	-1.0	bc
MAM02360bc	leucine	C6H13NO2	0.0	bc
MAM02387bc	linoleate	C18H31O2	-1.0	bc
MAM02389bc	linolenate	C18H29O2	-1.0	bc
MAM01932bc	gamma-linolenate	C18H29O2	-1.0	bc
MAM00656bc	2-lysolecithin pool	C8H19NO5PRCO2	0.0	bc
MAM02426bc	lysine	C6H15N2O2	1.0	bc
MAM02453bc	mannose	C6H12O6	0.0	bc
MAM02471bc	methionine	C5H11NO2S	0.0	bc
MAM02519bc	Na+	Na	1.0	bc
MAM02586bc	nicotinate	C6H4NO2	-1.0	bc
MAM02646bc	oleate	C18H33O2	-1.0	bc
MAM02642bc	octanoic acid	C8H15O2	-1.0	bc
MAM02658bc	ornithine	C5H13N2O2	1.0	bc
MAM02684bc	PC-LD pool	C10H18NO8PR2	0.0	bc
MAM02724bc	phenylalanine	C9H11NO2	0.0	bc
MAM02744bc	phylloquinone	C31H46O2	0.0	bc
MAM02751bc	Pi	HO4P	-2.0	bc
MAM02680bc	pantothenate	C9H16NO5	-1.0	bc
MAM02770bc	proline	C5H9NO2	0.0	bc
MAM02812bc	putrescine	C4H14N2	2.0	bc
MAM02815bc	pyridoxamine	C8H13N2O2	1.0	bc
MAM02813bc	pyridoxal	C8H9NO3	0.0	bc
MAM02817bc	pyridoxine	C8H11NO3	0.0	bc
MAM03102bc	ubiquinol	C59H92O4	0.0	bc
MAM02833bc	retinoate	C20H27O2	-1.0	bc
MAM02843bc	ribose	C5H10O5	0.0	bc
MAM02842bc	riboflavin	C17H20N4O6	0.0	bc
MAM02896bc	serine	C3H7NO3	0.0	bc
MAM02923bc	spermidine	C7H22N3	3.0	bc
MAM02926bc	spermine	C10H30N4	4.0	bc
MAM02959bc	TAG-VLDL pool	C6H5O6R3	0.0	bc
MAM02961bc	taurine	C2H7NO3S	0.0	bc
MAM02963bc	taurocholate	C26H45NO7S	0.0	bc
MAM02982bc	thiamin	C12H17N4OS	1.0	bc
MAM02993bc	threonine	C4H9NO3	0.0	bc
MAM02996bc	thymidine	C10H14N2O5	0.0	bc
MAM03089bc	tryptophan	C11H12N2O2	0.0	bc
MAM03101bc	tyrosine	C9H11NO3	0.0	bc
MAM03120bc	urate	C5H4N4O3	0.0	bc
MAM03121bc	urea	CH4N2O	0.0	bc
MAM03123bc	uridine	C9H12N2O6	0.0	bc
MAM03135bc	valine	C5H11NO2	0.0	bc
MAM03142bc	vitamin D3	C27H44O	0.0	bc
MAM01451bc	cholesterol-ester pool	C28H45O2R	0.0	bc
MAM03155bc	xylitol	C5H12O5	0.0	bc
MAM01588bc	citrulline	C6H13N3O3	0.0	bc
MAM03715bc	Leucylleucine	C12H24N2O3	0.0	bc
Colon_MAM02046luC	HCO3-	CHO3	-1.0	luC
Colon_MAM02519luC	Na+	Na	1.0	luC
Colon_MAM02403luC	L-lactate	C3H5O3	-1.0	luC
Colon_MAM02039luC	H+	H	1.0	luC
Colon_MAM00648luC	2-hydroxybutyrate	C4H7O3	-1.0	luC
Colon_MAM01306luC	AKG	C5H4O5	-2.0	luC
Colon_MAM00729luC	3,4-dihydroxyphenylacetate	C8H7O4	-1.0	luC
Colon_MAM02360luC	leucine	C6H13NO2	0.0	luC
Colon_MAM02724luC	phenylalanine	C9H11NO2	0.0	luC
Colon_MAM00669luC	2-oxo-3-methylvalerate	C6H9O3	-1.0	luC
Colon_MAM01307luC	alanine	C3H7NO2	0.0	luC
Colon_MAM01442luC	chloride	Cl	-1.0	luC
Colon_MAM02040luC	H2O	H2O	0.0	luC
Colon_MAM02946luC	sulfate	O4S	-2.0	luC
Colon_MAM01127luC	5-oxoproline	C5H6NO3	-1.0	luC
Colon_MAM00970luC	4-aminobutyrate	C4H9NO2	0.0	luC
Colon_MAM01253luC	acetoacetate	C4H5O3	-1.0	luC
Colon_MAM01249luC	acetaldehyde	C2H4O	0.0	luC
Colon_MAM02536luC	N-acetyl-L-glutamate	C7H9NO5	-2.0	luC
Colon_MAM01252luC	acetate	C2H3O2	-1.0	luC
Colon_MAM01513luC	choline	C5H14NO	1.0	luC
Colon_MAM02543luC	N-acetylneuraminate	C11H18NO9	-1.0	luC
Colon_MAM02634luC	O-acetylcarnitine	C9H17NO4	0.0	luC
Colon_MAM01280luC	adenosine	C10H13N5O4	0.0	luC
Colon_MAM02579luC	NH4+	H4N	1.0	luC
Colon_MAM02170luC	inosine	C10H12N4O5	0.0	luC
Colon_MAM01279luC	adenine	C5H5N5	0.0	luC
Colon_MAM02871luC	SAH	C14H20N6O5S	0.0	luC
Colon_MAM00516luC	1-alkyl-2-lysoglycerol-3-phosphocholine	C8H19NO6PR	0.0	luC
Colon_MAM01638luC	D-alanine	C3H7NO2	0.0	luC
Colon_MAM01369luC	asparagine	C4H8N2O3	0.0	luC
Colon_MAM01628luC	cysteine	C3H7NO2S	0.0	luC
Colon_MAM01975luC	glutamine	C5H10N2O3	0.0	luC
Colon_MAM01986luC	glycine	C2H5NO2	0.0	luC
Colon_MAM02896luC	serine	C3H7NO3	0.0	luC
Colon_MAM02993luC	threonine	C4H9NO3	0.0	luC
Colon_MAM01365luC	arginine	C6H15N4O2	1.0	luC
Colon_MAM01313luC	allantoin	C4H6N4O3	0.0	luC
Colon_MAM01626luC	cys-gly	C5H10N2O3S	0.0	luC
Colon_MAM01965luC	glucose	C6H12O6	0.0	luC
Colon_MAM02937luC	starch structure 2	C18H32O16	0.0	luC
Colon_MAM02337luC	L-arabinose	C5H10O5	0.0	luC
Colon_MAM02426luC	lysine	C6H15N2O2	1.0	luC
Colon_MAM01368luC	ascorbate	C6H7O6	-1.0	luC
Colon_MAM02200luC	K+	K	1.0	luC
Colon_MAM01370luC	aspartate	C4H6NO4	-1.0	luC
Colon_MAM02770luC	proline	C5H9NO2	0.0	luC
Colon_MAM02751luC	Pi	HO4P	-2.0	luC
Colon_MAM01393luC	betaine	C5H11NO2	0.0	luC
Colon_MAM01910luC	galactose	C6H12O6	0.0	luC
Colon_MAM00157luC	(R)-3-hydroxybutanoate	C4H7O3	-1.0	luC
Colon_MAM01398luC	bilirubin-monoglucuronoside	C39H42N4O12	-2.0	luC
Colon_MAM01401luC	biotin	C10H15N2O3S	-1.0	luC
Colon_MAM01410luC	butyrate	C4H7O2	-1.0	luC
Colon_MAM01380luC	benzoate	C7H5O2	-1.0	luC
Colon_MAM01413luC	Ca2+	Ca	2.0	luC
Colon_MAM01587luC	citrate	C6H5O7	-3.0	luC
Colon_MAM01833luC	formate	CH1O2	-1.0	luC
Colon_MAM01596luC	CO2	CO2	0.0	luC
Colon_MAM01609luC	core 4	C24H40N3O15X	0.0	luC
Colon_MAM01610luC	core 5	C16H27N2O10X	0.0	luC
Colon_MAM01612luC	core 7	C16H27N2O10X	0.0	luC
Colon_MAM01613luC	core 8	C14H24NO10X	0.0	luC
Colon_MAM01632luC	cytosine	C4H5N3O	0.0	luC
Colon_MAM01525luC	chondroitin sulfate B - dermatan sulfate (IdoA2S-GalNAc4S) proteoglycan	C45H65N2O48S4X	-6.0	luC
Colon_MAM01533luC	chondroitin sulfate C (GalNAc6S-GlcA) proteoglycan	C45H66N2O45S3X	-5.0	luC
Colon_MAM01974luC	glutamate	C5H8NO4	-1.0	luC
Colon_MAM01630luC	cytidine	C9H13N3O5	0.0	luC
Colon_MAM01666luC	deoxyadenosine	C10H13N5O3	0.0	luC
Colon_MAM01671luC	deoxyinosine	C10H12N4O4	0.0	luC
Colon_MAM01668luC	deoxycytidine	C9H13N3O4	0.0	luC
Colon_MAM02344luC	lauric acid	C12H23O2	-1.0	luC
Colon_MAM01987luC	glycochenodeoxycholate	C26H43NO5	0.0	luC
Colon_MAM01669luC	deoxyguanosine	C10H13N5O4	0.0	luC
Colon_MAM01655luC	dehydroascorbic acid	C6H5O6	-1.0	luC
Colon_MAM01690luC	DHAP	C3H5O6P	-2.0	luC
Colon_MAM00577luC	2,6-dimethylheptanoyl-carnitine	C16H31NO4	0.0	luC
Colon_MAM01712luC	disialyl-T antigen	C36H56N3O26X	-2.0	luC
Colon_MAM01673luC	deoxyuridine	C9H12N2O5	0.0	luC
Colon_MAM01716luC	D-lactate	C3H5O3	-1.0	luC
Colon_MAM01786luC	estradiol-17beta 3-glucuronide	C24H32O8	0.0	luC
Colon_MAM01787luC	estradiol-17beta	C18H24O2	0.0	luC
Colon_MAM01789luC	estrone 3-sulfate	C18H21O5S	-1.0	luC
Colon_MAM01797luC	ethanolamine	C2H8NO	1.0	luC
Colon_MAM01796luC	ethanol	C2H6O	0.0	luC
Colon_MAM03232luC	3-(3-Hydroxy-Phenyl)Propionate	C9H9O3	-1.0	luC
Colon_MAM01003luC	4-hydroxyphenylacetate	C8H7O3	-1.0	luC
Colon_MAM01984luC	glycerone	C3H6O3	0.0	luC
Colon_MAM01801luC	F1alpha	C22H37N2O15X	0.0	luC
Colon_MAM01831luC	formaldehyde	CH2O	0.0	luC
Colon_MAM01821luC	Fe2+	Fe	2.0	luC
Colon_MAM01822luC	Fe3+	Fe	3.0	luC
Colon_MAM01830luC	folate	C19H18N7O6	-1.0	luC
Colon_MAM01840luC	fructose	C6H12O6	0.0	luC
Colon_MAM01862luC	fumarate	C4H2O4	-2.0	luC
Colon_MAM01962luC	glucosamine	C6H14NO5	1.0	luC
Colon_MAM01973luC	glucuronate	C6H9O7	-1.0	luC
Colon_MAM01981luC	glyceraldehyde	C3H6O3	0.0	luC
Colon_MAM01983luC	glycerol	C3H8O3	0.0	luC
Colon_MAM02914luC	sn-glycerol-3-phosphate	C3H7O6P	-2.0	luC
Colon_MAM01982luC	glycerate	C3H5O4	-1.0	luC
Colon_MAM01998luC	glycolate	C2H3O3	-1.0	luC
Colon_MAM03626luC	Glycylleucine	C8H16N2O3	0.0	luC
Colon_MAM03630luC	Glycylproline	C7H12N2O3	0.0	luC
Colon_MAM01954luC	glcnac-alpha-1,4-core 1	C22H37N2O15X	0.0	luC
Colon_MAM01955luC	glcnac-alpha-1,4-core 2	C30H50N3O20X	0.0	luC
Colon_MAM02038luC	guanosine	C10H13N5O5	0.0	luC
Colon_MAM02026luC	GSH	C10H16N3O6S	-1.0	luC
Colon_MAM02037luC	guanine	C5H5N5O	0.0	luC
Colon_MAM02041luC	H2O2	H2O2	0.0	luC
Colon_MAM02141luC	hyaluronate	C28H40N2O22	-2.0	luC
Colon_MAM02139luC	hyaluronan biosynthesis, precursor 1	C14H20NO11	-1.0	luC
Colon_MAM02125luC	histidine	C6H9N3O2	0.0	luC
Colon_MAM02124luC	histamine	C5H10N3	1.0	luC
Colon_MAM02136luC	homoserine	C4H9NO3	0.0	luC
Colon_MAM03684luC	Hexanoate (N-C6:0)	C6H11O2	-1.0	luC
Colon_MAM02159luC	hypoxanthine	C5H4N4O	0.0	luC
Colon_MAM02384luC	L-iduronic acid	C6H9O7	-1.0	luC
Colon_MAM02184luC	isoleucine	C6H13NO2	0.0	luC
Colon_MAM02169luC	indoleacetate	C10H8NO2	-1.0	luC
Colon_MAM02171luC	inositol	C6H12O6	0.0	luC
Colon_MAM02332luC	lactose	C12H22O11	0.0	luC
Colon_MAM00105luC	(6Z,9Z)-octadecadienoylcarnitine	C25H45NO4	0.0	luC
Colon_MAM02439luC	malate	C4H4O5	-2.0	luC
Colon_MAM02450luC	maltose	C12H22O11	0.0	luC
Colon_MAM02447luC	maltohexaose	C36H62O31	0.0	luC
Colon_MAM02449luC	maltopentaose	C30H52O26	0.0	luC
Colon_MAM02452luC	maltotriose	C18H32O16	0.0	luC
Colon_MAM02451luC	maltotetraose	C24H42O21	0.0	luC
Colon_MAM02453luC	mannose	C6H12O6	0.0	luC
Colon_MAM02470luC	methanol	CH4O1	0.0	luC
Colon_MAM02471luC	methionine	C5H11NO2S	0.0	luC
Colon_MAM03772luC	Menaquinone-10	C61H88O2	0.0	luC
Colon_MAM03773luC	Menaquinone-11	C66H96O2	0.0	luC
Colon_MAM03774luC	Menaquinone-7	C46H64O2	0.0	luC
Colon_MAM03775luC	Menaquinone-8	C51H72O2	0.0	luC
Colon_MAM03776luC	Menaquinone-9	C56H80O2	0.0	luC
Colon_MAM02586luC	nicotinate	C6H4NO2	-1.0	luC
Colon_MAM02583luC	nicotinamide	C6H6N2O	0.0	luC
Colon_MAM02588luC	nitrite	NO2	-1.0	luC
Colon_MAM02617luC	noradrenaline	C8H12NO3	1.0	luC
Colon_MAM02938luC	stearate	C18H35O2	-1.0	luC
Colon_MAM02639luC	octadecenoylcarnitine(5)	C25H47NO4	0.0	luC
Colon_MAM02658luC	ornithine	C5H13N2O2	1.0	luC
Colon_MAM02659luC	orotate	C5H3N2O4	-1.0	luC
Colon_MAM02720luC	phenylacetate	C8H7O2	-1.0	luC
Colon_MAM02685luC	PE-LD pool	C7H12NO8PR2	0.0	luC
Colon_MAM03882luC	Phenyllactate	C9H9O3	-1.0	luC
Colon_MAM02411luC	L-palmitoylcarnitine	C23H45NO4	0.0	luC
Colon_MAM02680luC	pantothenate	C9H16NO5	-1.0	luC
Colon_MAM02772luC	propanoate	C3H5O2	-1.0	luC
Colon_MAM02794luC	prostaglandin H2	C20H31O5	-1.0	luC
Colon_MAM02812luC	putrescine	C4H14N2	2.0	luC
Colon_MAM02813luC	pyridoxal	C8H9NO3	0.0	luC
Colon_MAM02817luC	pyridoxine	C8H11NO3	0.0	luC
Colon_MAM02819luC	pyruvate	C3H3O3	-1.0	luC
Colon_MAM02843luC	ribose	C5H10O5	0.0	luC
Colon_MAM02842luC	riboflavin	C17H20N4O6	0.0	luC
Colon_MAM02907luC	sialyl-Tn antigen	C19H30N2O13X	-1.0	luC
Colon_MAM02949luC	sulfite	O3S	-2.0	luC
Colon_MAM02923luC	spermidine	C7H22N3	3.0	luC
Colon_MAM02926luC	spermine	C10H30N4	4.0	luC
Colon_MAM02943luC	succinate	C4H4O4	-2.0	luC
Colon_MAM02961luC	taurine	C2H7NO3S	0.0	luC
Colon_MAM02962luC	taurochenodeoxycholate	C26H45NO6S	0.0	luC
Colon_MAM02982luC	thiamin	C12H17N4OS	1.0	luC
Colon_MAM02997luC	thymine	C5H6N2O2	0.0	luC
Colon_MAM02996luC	thymidine	C10H14N2O5	0.0	luC
Colon_MAM03039luC	trehalose	C12H22O11	0.0	luC
Colon_MAM03089luC	tryptophan	C11H12N2O2	0.0	luC
Colon_MAM02991luC	thiosulfate	O3S2	-2.0	luC
Colon_MAM02494luC	myristic acid	C14H27O2	-1.0	luC
Colon_MAM03099luC	tyramine	C8H12NO	1.0	luC
Colon_MAM03101luC	tyrosine	C9H11NO3	0.0	luC
Colon_MAM03114luC	UMP	C9H11N2O9P	-2.0	luC
Colon_MAM03118luC	uracil	C4H4N2O2	0.0	luC
Colon_MAM03121luC	urea	CH4N2O	0.0	luC
Colon_MAM03123luC	uridine	C9H12N2O6	0.0	luC
Colon_MAM03135luC	valine	C5H11NO2	0.0	luC
Colon_MAM03148luC	xanthine	C5H4N4O2	0.0	luC
Colon_MAM01446luC	cholest-5-ene-3beta,7alpha,24(S)-triol	C27H46O3	0.0	luC
Colon_MAM01447luC	cholest-5-ene-3beta,7alpha,25-triol	C27H46O3	0.0	luC
Colon_MAM01448luC	cholest-5-ene-3beta,7alpha,27-triol	C27H46O3	0.0	luC
Colon_MAM03149luC	xanthosine	C10H12N4O6	0.0	luC
Colon_MAM01758luC	D-xylose	C5H10O5	0.0	luC
Colon_MAM02046bpC	HCO3-	CHO3	-1.0	bpC
Colon_MAM02519bpC	Na+	Na	1.0	bpC
Colon_MAM02403bpC	L-lactate	C3H5O3	-1.0	bpC
Colon_MAM03176bpC	2-Hydroxy-3-Methyl-Valerate	C6H11O3	-1.0	bpC
Colon_MAM02039bpC	H+	H	1.0	bpC
Colon_MAM03186bpC	2-Hydroxy-Isovalerate	C5H9O3	-1.0	bpC
Colon_MAM01306bpC	AKG	C5H4O5	-2.0	bpC
Colon_MAM00654bpC	2-hydroxyphenylacetate	C8H7O3	-1.0	bpC
Colon_MAM00730bpC	3,4-dihydroxyphenylethyleneglycol	C8H10O4	0.0	bpC
Colon_MAM03197bpC	3,4-Dihydroxyphenylethanol	C8H10O3	0.0	bpC
Colon_MAM00729bpC	3,4-dihydroxyphenylacetate	C8H7O4	-1.0	bpC
Colon_MAM02142bpC	hydracrylate	C3H5O3	-1.0	bpC
Colon_MAM02477bpC	methylimidazoleacetic acid	C6H7N2O2	-1.0	bpC
Colon_MAM03257bpC	3-Hydroxy-Glutarate	C5H6O5	-2.0	bpC
Colon_MAM00952bpC	4-acetamidobutanoate	C6H10NO3	-1.0	bpC
Colon_MAM01307bpC	alanine	C3H7NO2	0.0	bpC
Colon_MAM01442bpC	chloride	Cl	-1.0	bpC
Colon_MAM01705bpC	dihydrothymine	C5H8N2O2	0.0	bpC
Colon_MAM01052bpC	5,6-Dihydrouracil	C4H6N2O2	0.0	bpC
Colon_MAM01100bpC	5-formyl-THF	C20H21N7O7	-2.0	bpC
Colon_MAM02040bpC	H2O	H2O	0.0	bpC
Colon_MAM01103bpC	5-hydroxyindoleacetate	C10H8NO3	-1.0	bpC
Colon_MAM02946bpC	sulfate	O4S	-2.0	bpC
Colon_MAM01127bpC	5-oxoproline	C5H6NO3	-1.0	bpC
Colon_MAM03096bpC	type III A glycolipid	C78H135N4O45RCO	0.0	bpC
Colon_MAM03098bpC	type IIIAb	C92H158N5O55RCO	0.0	bpC
Colon_MAM02536bpC	N-acetyl-L-glutamate	C7H9NO5	-2.0	bpC
Colon_MAM03138bpC	VI3NeuAc-nLc6Cer	C69H118N4O40RCO	-1.0	bpC
Colon_MAM02579bpC	NH4+	H4N	1.0	bpC
Colon_MAM02871bpC	SAH	C14H20N6O5S	0.0	bpC
Colon_MAM00516bpC	1-alkyl-2-lysoglycerol-3-phosphocholine	C8H19NO6PR	0.0	bpC
Colon_MAM02993bpC	threonine	C4H9NO3	0.0	bpC
Colon_MAM01313bpC	allantoin	C4H6N4O3	0.0	bpC
Colon_MAM01626bpC	cys-gly	C5H10N2O3S	0.0	bpC
Colon_MAM02337bpC	L-arabinose	C5H10O5	0.0	bpC
Colon_MAM02751bpC	Pi	HO4P	-2.0	bpC
Colon_MAM01383bpC	beta-alanine	C3H7NO2	0.0	bpC
Colon_MAM01393bpC	betaine	C5H11NO2	0.0	bpC
Colon_MAM01988bpC	glycocholate	C26H43NO6	0.0	bpC
Colon_MAM00157bpC	(R)-3-hydroxybutanoate	C4H7O3	-1.0	bpC
Colon_MAM01397bpC	bilirubin-bisglucuronoside	C45H50N4O18	-2.0	bpC
Colon_MAM01398bpC	bilirubin-monoglucuronoside	C39H42N4O12	-2.0	bpC
Colon_MAM01410bpC	butyrate	C4H7O2	-1.0	bpC
Colon_MAM01380bpC	benzoate	C7H5O2	-1.0	bpC
Colon_MAM02395bpC	lipoxin A4	C20H31O5	-1.0	bpC
Colon_MAM02396bpC	lipoxin B4	C20H31O5	-1.0	bpC
Colon_MAM02787bpC	prostaglandin E3	C20H29O5	-1.0	bpC
Colon_MAM01216bpC	9(10)-EpOME	C18H31O3	-1.0	bpC
Colon_MAM01110bpC	5-hydroxytryptophol	C10H11NO2	0.0	bpC
Colon_MAM00825bpC	3-methylcrotonoylglycine	C7H10NO3	-1.0	bpC
Colon_MAM01337bpC	androsterone sulfate	C19H29O5S	-1.0	bpC
Colon_MAM01451bpC	cholesterol-ester pool	C28H45O2R	0.0	bpC
Colon_MAM01450bpC	cholesterol	C27H46O	0.0	bpC
Colon_MAM02661bpC	oxalate	C2O4	-2.0	bpC
Colon_MAM01595bpC	CO	CO	0.0	bpC
Colon_MAM01632bpC	cytosine	C4H5N3O	0.0	bpC
Colon_MAM01554bpC	chondroitin sulfate E (GalNAc4,6diS-GlcA) proteoglycan	C45H63N2O54S6X	-8.0	bpC
Colon_MAM01974bpC	glutamate	C5H8NO4	-1.0	bpC
Colon_MAM03103bpC	ubiquinone	C59H90O4	0.0	bpC
Colon_MAM01671bpC	deoxyinosine	C10H12N4O4	0.0	bpC
Colon_MAM00240bpC	1,2-diacylglycerol-LD-TAG pool	C5H6O5R2	0.0	bpC
Colon_MAM02344bpC	lauric acid	C12H23O2	-1.0	bpC
