BMR	bodyWeight	Height	Hematocrit	Heart	StrokeVolume	CSFFlowRate	CSFBloodFlowRate	UrFlowRate	GlomerularFiltrationRate
1471.55513842628	81.747181773445	140.320576693901	0.363813488247083	63.8185454151326	81.6076513218722	0.301408965029865	0.540621641936187	1603.08732708858	79.445034972753
1522.11637894289	73.9759805546098	161.398648260409	0.459588003034061	77.3653050823325	69.7765406775329	0.368339941189165	0.421455036838703	2304.46516882537	91.9714437344426
1336.50616478241	58.9489651233256	147.305104409685	0.41620018302589	64.8709413976421	85.7117398212762	0.324292474273491	0.448281322583874	1788.09730803241	103.654025442429
1320.25891611267	63.5085055839271	151.726909311193	0.371390152453002	61.2071228896596	65.7820316882182	0.414275659354186	0.589453461109002	1795.89169787766	92.0828768659127
1410.77405953514	77.3876254071084	139.550187063982	0.36548689191301	54.8912546594868	65.0898299033989	0.349814358493882	0.456537820387978	2112.73362811179	99.0840261654508
1448.47692833887	78.5542843561151	197.319429536519	0.389650528925473	59.4736483324574	73.1685905525764	0.383405192341559	0.588595911301648	1843.61958496677	104.216428520262
1401.48298147181	58.9190839328537	189.94383559329	0.464601448189117	60.0099171775311	66.4764815050536	0.281785793644918	0.486319570678128	2260.49664951105	102.306390230336
1467.88347021911	69.1532457361996	161.364974089436	0.468016903197921	54.3841274525978	92.8183132881769	0.364749446392305	0.555592242302444	2306.95096875781	76.7108405752541
1351.80298854213	62.1337329449529	192.579719965605	0.400846792352933	72.4219326120115	91.0913903062147	0.360703185003875	0.42689219436505	2356.29836638837	78.8095416186716
1538.87595505421	81.8358213831963	187.260749848105	0.420413089483205	53.8046328679002	76.6623511226281	0.393033034926467	0.568736285808112	1912.6362707237	77.531033912132
1410.50304306538	64.9690336964522	178.286690613801	0.435082228291586	69.9726742314867	69.4148884900699	0.371695528612602	0.519892209786655	2241.05605176933	73.0404743639436
1400.12813408305	80.0112266458619	162.798336297742	0.323826061017545	64.5367996036914	77.7744740266387	0.402951975318969	0.612206386991758	1725.69063038197	72.3270563457053
1378.16279788105	63.2757066943434	160.430901378614	0.411989200319504	60.2717708849979	77.3189803802499	0.406332209561903	0.476272662604453	2100.13231742392	93.4722627109933
1391.09937846279	80.5857623957853	142.041967340675	0.327445514250246	71.0859206071101	87.3204314641887	0.301312599934161	0.49432456881452	2159.18828220772	93.9257756778171
1350.19276211497	61.2714932712185	159.234036247496	0.387605022122957	62.183425968315	77.0071577252733	0.306961212152914	0.439661115223392	1668.69514649635	105.08124355238
1461.22479481164	77.2574274457949	173.309600396581	0.394837481806719	56.3784129364884	94.4578386256816	0.390736590809807	0.616688947111922	2024.94365823075	98.4086799614324
1240.83318323171	56.8873004031418	167.317227354037	0.323620477880945	67.953139172939	93.1835206692746	0.288498714591355	0.505962405980183	2310.85321771245	82.8412902756305
1359.71877667181	73.985496398323	179.89076139362	0.330411846794343	58.0185224983845	94.4452581283443	0.334575806943484	0.433589145806572	1810.9328065517	89.8406812450955
1489.93163989748	71.8723855572981	170.919417206191	0.467833013716023	77.2761572230798	75.0720384892437	0.321995219596601	0.56506869381934	1787.82842024346	81.2938688459417
1389.15718878797	66.5394672726019	191.380999862303	0.405462858231083	71.4610479228889	73.2878146810738	0.382785186920628	0.521411774943256	2271.72578217939	98.3827570995559
1329.197431616	61.9513546243163	142.608458007116	0.37868743503958	76.3194987833048	92.3744244108664	0.294589295526024	0.48424225017974	1996.43202378075	76.2033870374946
1446.06599142386	78.1803915069125	167.532522123895	0.378231388726519	74.0393165077262	70.7209854946249	0.390960568257581	0.572733021347583	1721.89309313032	98.8574962772737
1275.20418603758	60.0724174434891	176.107589293123	0.344219786532232	75.227969159812	68.1880495283238	0.389582051985264	0.589889211517498	1784.6145246476	101.152407855391
1327.13407907436	69.6959886109384	148.727700796709	0.343937375781227	70.5631254899607	80.6565083944075	0.354535677050625	0.468773001273596	2126.36316566776	98.8284125236198
1298.40563483565	56.3596809124654	177.570449971381	0.376128334661943	72.6394518507474	92.9748079913857	0.315469327854975	0.527160403492386	2050.35870499206	84.1371593080816
1339.53538388913	61.2251366947415	139.532054733048	0.37375457530697	72.0561828483565	76.8809675391045	0.289933641901632	0.506514368456545	1833.46299011908	93.0356992957082
