Met_id	Met_old_id	Met_name	Met_compartment	Met_charge	Met_formula
MAM01397bp	bildglcur[bp]	Bilirubin diglucuronide	bp	-2	C45H50N4O18
MAM01401bp	btn[bp]	Biotin	bp	-1	C10H15N2O3S
MAM01513bp	chol[bp]	Choline	bp	1	C5H14NO
MAM01445bp	cholate[bp]	Cholic acid	bp	-1	C24H39O5
MAM01450bp	chsterol[bp]	Cholesterol	bp	0	C27H46O
MAM01588bp	citr_L[bp]	Citrulline	bp	0	C6H13N3O3
MAM01595bp	co[bp]	Carbon monoxide	bp	0	CO
MAM01596bp	co2[bp]	Carbon dioxide	bp	0	CO2
MAM02348bp	crn[bp]	L-Carnitine	bp	0	C7H15NO3
MAM01628bp	cys_L[bp]	L-Cysteine	bp	0	C3H7NO2S
MAM01630bp	cytd[bp]	Cytidine	bp	0	C9H13N3O5
MAM01666bp	dad_2[bp]	Deoxyadenosine	bp	0	C10H13N5O3
MAM01668bp	dcyt[bp]	Deoxycytidine	bp	0	C9H13N3O4
MAM01669bp	dgsn[bp]	Deoxyguanosine	bp	0	C10H13N5O4
MAM01655bp	dhdascb[bp]	Dehydroascorbic acid	bp	0	C6H6O6
MAM01671bp	din[bp]	Deoxyinosine	bp	0	C10H12N4O4
MAM01673bp	duri[bp]	Deoxyuridine	bp	0	C9H12N2O5
MAM01822bp	fe3[bp]	Fe3+	bp	3	Fe
MAM01840bp	fru[bp]	D-Fructose	bp	0	C6H12O6
MAM01910bp	gal[bp]	D-Galactose	bp	0	C6H12O6
MAM01962bp	gam[bp]	Glucosamine	bp	1	C6H14NO5
MAM01988bp	gchola[bp]	Glycocholic acid	bp	0	C26H43NO6
MAM01965bp	glc_D[bp]	D-Glucose	bp	0	C6H12O6
MAM01975bp	gln_L[bp]	L-Glutamine	bp	0	C5H10N2O3
MAM01974bp	glu_L[bp]	L-Glutamic acid	bp	-1	C5H8NO4
MAM01986bp	gly[bp]	Glycine	bp	0	C2H5NO2
MAM02038bp	gsn[bp]	Guanosine	bp	0	C10H13N5O5
MAM02039bp	h[bp]	Hydrogen Ion	bp	1	H
MAM02040bp	h2o[bp]	Water	bp	0	H2O
MAM02046bp	hco3[bp]	Hydrogen carbonate	bp	-1	CHO3
MAM02675bp	hdcea[bp]	Palmitoleic acid	bp	-1	C16H29O2
MAM02125bp	his_L[bp]	L-Histidine	bp	0	C6H9N3O2
MAM02184bp	ile_L[bp]	L-Isoleucine	bp	0	C6H13NO2
MAM02170bp	ins[bp]	Inosine	bp	0	C10H12N4O5
MAM02200bp	k[bp]	Potassium	bp	1	K
MAM02403bp	lac_L[bp]	L-Lactic acid	bp	-1	C3H5O3
MAM02360bp	leu_L[bp]	L-Leucine	bp	0	C6H13NO2
MAM03715bp	leuleu[bp]	Leucylleucine	bp	0	C12H24N2O3
MAM02387bp	lnlc[bp]	Linoleic acid	bp	-1	C18H31O2
MAM02389bp	lnlnca[bp]	Alpha-Linolenic acid	bp	-1	C18H29O2
MAM01932bp	lnlncg[bp]	Gamma-Linolenic acid	bp	-1	C18H29O2
MAM00656bp	lpchol_hs[bp]	1-Acyl-Sn-Glycero-3-Phosphocholine	bp	0	C8H19NO5PFULLRCO2
MAM02426bp	lys_L[bp]	L-Lysine	bp	1	C6H15N2O2
MAM02453bp	man[bp]	D-Mannose	bp	0	C6H12O6
MAM02471bp	met_L[bp]	L-Methionine	bp	0	C5H11NO2S
MAM02519bp	na1[bp]	Sodium	bp	1	Na
MAM02586bp	nac[bp]	Nicotinic acid	bp	-1	C6H4NO2
MAM02583bp	ncam[bp]	Niacinamide	bp	0	C6H6N2O
MAM02646bp	ocdcea[bp]	Oleic acid	bp	-1	C18H33O2
MAM02642bp	octa[bp]	Caprylic acid	bp	-1	C8H15O2
MAM02658bp	orn[bp]	Ornithine	bp	1	C5H13N2O2
MAM02684bp	pchol_hs[bp]	Phosphatidylcholine	bp	0	C8H18NO4PFULLRCO2FULLR2CO2
MAM02724bp	phe_L[bp]	L-Phenylalanine	bp	0	C9H11NO2
MAM02744bp	phyQ[bp]	Vitamin K1	bp	0	C31H46O2
MAM02751bp	pi[bp]	Phosphate	bp	-2	HO4P
MAM02680bp	pnto_R[bp]	Pantothenic acid	bp	-1	C9H16NO5
MAM02770bp	pro_L[bp]	L-Proline	bp	0	C5H9NO2
MAM02812bp	ptrc[bp]	Putrescine	bp	2	C4H14N2
MAM02815bp	pydam[bp]	Pyridoxamine	bp	1	C8H13N2O2
MAM02813bp	pydx[bp]	Pyridoxal	bp	0	C8H9NO3
MAM02817bp	pydxn[bp]	Pyridoxine	bp	0	C8H11NO3
MAM03102bp	q10h2[bp]	QH2	bp	0	C59H92O4
MAM02833bp	retn[bp]	All-trans-retinoic acid	bp	-1	C20H27O2
MAM02843bp	rib_D[bp]	D-Ribose	bp	0	C5H10O5
MAM02842bp	ribflv[bp]	Riboflavin	bp	0	C17H20N4O6
MAM01682bp	sbt_D[bp]	Sorbitol	bp	0	C6H14O6
MAM02896bp	ser_L[bp]	L-Serine	bp	0	C3H7NO3
MAM02923bp	spmd[bp]	Spermidine	bp	3	C7H22N3
MAM02926bp	sprm[bp]	Spermine	bp	4	C10H30N4
MAM02959bp	tag_hs[bp]	Triglyceride	bp	0	C3H5FULLRCO2FULLR2CO2FULLR3CO2
MAM02961bp	taur[bp]	Taurine	bp	0	C2H7NO3S
MAM02963bp	tchola[bp]	Taurocholic acid	bp	0	C26H45NO7S
MAM02982bp	thm[bp]	Thiamine	bp	1	C12H17N4OS
MAM02993bp	thr_L[bp]	L-Threonine	bp	0	C4H9NO3
MAM03089bp	trp_L[bp]	L-Tryptophan	bp	0	C11H12N2O2
MAM03101bp	tyr_L[bp]	L-Tyrosine	bp	0	C9H11NO3
MAM03121bp	urea[bp]	Urea	bp	0	CH4N2O
MAM03123bp	uri[bp]	Uridine	bp	0	C9H12N2O6
MAM03135bp	val_L[bp]	L-Valine	bp	0	C5H11NO2
MAM01451bp	xolest2_hs[bp]	Cholesterol Ester	bp	0	C27H45FULLR2CO2
MAM03155bp	xylt[bp]	D-Xylitol	bp	0	C5H12O5
MAM01415luSI	25hvitd3[luSI]	Calcidiol	luSI	0	C27H44O2
MAM02354luSI	34dhphe[luSI]	L-Dopa	luSI	0	C9H11NO4
MAM00970luSI	4abut[luSI]	gamma-Aminobutyric acid	luSI	0	C4H9NO2
MAM01638luSI	ala_D[luSI]	D-Alanine	luSI	0	C3H7NO2
MAM01334luSI	amp[luSI]	Adenosine monophosphate	luSI	-2	C10H12N5O7P
MAM01362luSI	arachd[luSI]	Arachidonic acid	luSI	-1	C20H31O2
MAM01365luSI	arg_L[luSI]	L-Arginine	luSI	1	C6H15N4O2
MAM01368luSI	ascb_L[luSI]	Ascorbic acid	luSI	-1	C6H7O6
MAM01641luSI	asp_D[luSI]	D-Aspartate	luSI	-1	C4H6NO4
MAM01370luSI	asp_L[luSI]	L-Aspartic acid	luSI	-1	C4H6NO4
MAM01327luSI	avite1[luSI]	Alpha-Tocopherol	luSI	0	C29H50O2
MAM03483luSI	bglc[luSI]	Beta-Glucans	luSI	0	C1200000H2200000O1100000
MAM01401luSI	btn[luSI]	Biotin	luSI	-1	C10H15N2O3S
MAM01423luSI	carn[luSI]	Carnosine	luSI	0	C9H14N4O3
MAM00745luSI	dchac[luSI]	Deoxycholic acid	luSI	-1	C24H39O4
MAM01802luSI	fad[luSI]	FAD	luSI	-2	C27H31N9O15P2
MAM01988luSI	gchola[luSI]	Glycocholic acid	luSI	0	C26H43NO6
MAM03595luSI	glgchlo[luSI]	Beta Glucan-Glycocholate Complex	luSI	0	C1200026H2200043NO1100006
MAM03604luSI	gltcho[luSI]	Beta Glucan-Taurocholic Acid Complex	luSI	0	C1200026H2200045NO1100007S
MAM03605luSI	gltdechol[luSI]	Beta Glucan-Taurodeoxycholic Acid Complex	luSI	-1	C1200026H2200044NO1100006S
MAM01974luSI	glu_L[luSI]	L-Glutamic acid	luSI	-1	C5H8NO4
MAM01992luSI	glygn2[luSI]	"""Glycogen, Structure 2 (Glycogenin-1,6-{7[1,4-Glc], 4[1,4-Glc]})"""	luSI	0	C66H111O56X
MAM03626luSI	glyleu[luSI]	Glycylleucine	luSI	0	C8H16N2O3
MAM03629luSI	glyphe[luSI]	Glycyl-Phenylalanine	luSI	0	C11H14N2O3
MAM03630luSI	glypro[luSI]	Glycylproline	luSI	0	C7H12N2O3
MAM03638luSI	gum[luSI]	Gums	luSI	0	C2760000H5060000O2530000
MAM03639luSI	gumdchac[luSI]	Guar Gum-Deoxyxholic Acid Complex	luSI	-1	C2760024H5060039O2530004
MAM03640luSI	gumgchol[luSI]	Guar Gum-Glycocholate Complex	luSI	0	C2760026H5060043NO2530006
MAM03641luSI	gumtchol[luSI]	Guar Gum-Taurocholic Acid Complex	luSI	0	C2760026H5060045NO2530007S
MAM02040luSI	h2o[luSI]	Water	luSI	0	H2O
MAM02674luSI	hdca[luSI]	Palmitic acid	luSI	-1	C16H31O2
MAM02184luSI	ile_L[luSI]	L-Isoleucine	luSI	0	C6H13NO2
MAM02200luSI	k[luSI]	Potassium	luSI	1	K
MAM02403luSI	lac_L[luSI]	L-Lactic acid	luSI	-1	C3H5O3
MAM02332luSI	lcts[luSI]	Alpha-Lactose	luSI	0	C12H22O11
MAM03715luSI	leuleu[luSI]	Leucylleucine	luSI	0	C12H24N2O3
MAM02387luSI	lnlc[luSI]	Linoleic acid	luSI	-1	C18H31O2
MAM02389luSI	lnlnca[luSI]	Alpha-Linolenic acid	luSI	-1	C18H29O2
MAM01932luSI	lnlncg[luSI]	Gamma-Linolenic acid	luSI	-1	C18H29O2
MAM02426luSI	lys_L[luSI]	L-Lysine	luSI	1	C6H15N2O2
MAM02471luSI	met_L[luSI]	L-Methionine	luSI	0	C5H11NO2S
MAM02586luSI	nac[luSI]	Nicotinic acid	luSI	-1	C6H4NO2
MAM02583luSI	ncam[luSI]	Niacinamide	luSI	0	C6H6N2O
MAM02646luSI	ocdcea[luSI]	Oleic acid	luSI	-1	C18H33O2
MAM02658luSI	orn[luSI]	Ornithine	luSI	1	C5H13N2O2
MAM02684luSI	pchol_hs[luSI]	Phosphatidylcholine	luSI	0	C8H18NO4PFULLRCO2FULLR2CO2
MAM03851luSI	pect[luSI]	Pectin	luSI	-1	C2535H3509O2535
MAM03852luSI	pectindchac[luSI]	Pectin-Deoxycholic Acid Complex	luSI	-1	C2559H3549O2539
MAM03853luSI	pectingchol[luSI]	Pectin-Glycocholate Complex	luSI	0	C2561H3553NO2541
MAM03854luSI	pectintchol[luSI]	Pectin-Taurocholic Acid Complex	luSI	0	C2561H3555NO2542S
MAM02744luSI	phyQ[luSI]	Vitamin K1	luSI	0	C31H46O2
MAM02751luSI	pi[luSI]	Phosphate	luSI	-2	HO4P
MAM02680luSI	pnto_R[luSI]	Pantothenic acid	luSI	-1	C9H16NO5
MAM02770luSI	pro_L[luSI]	L-Proline	luSI	0	C5H9NO2
MAM03896luSI	progly[luSI]	L-Prolinylglycine	luSI	0	C7H12N2O3
MAM03907luSI	psyl[luSI]	Psyllium	luSI	0	C9642006H15428700O8667414
MAM03908luSI	psylchol[luSI]	Psillium-Glycocholic Acid Complex	luSI	0	C9642032H15428743NO8667420
MAM03909luSI	psyltchol[luSI]	Psyllium-Taurocholic Acid Complex	luSI	0	C9642032H15428745NO8667421S
MAM03910luSI	psyltdechol[luSI]	Psyllium-Taurodeoxycholic Acid Complex	luSI	-1	C9642032H15428744NO8667420S
MAM02812luSI	ptrc[luSI]	Putrescine	luSI	2	C4H14N2
MAM02834luSI	retinol[luSI]	Vitamin A	luSI	0	C20H30O
MAM01682luSI	sbt_D[luSI]	Sorbitol	luSI	0	C6H14O6
MAM02923luSI	spmd[luSI]	Spermidine	luSI	3	C7H22N3
MAM02926luSI	sprm[luSI]	Spermine	luSI	4	C10H30N4
MAM02936luSI	strch1[luSI]	"""Starch, Structure 1 (1,6-{7[1,4-Glc], 4[1,4-Glc]})"""	luSI	0	C66H112O56
MAM02945luSI	sucr[luSI]	Sucrose	luSI	0	C12H22O11
MAM02959luSI	tag_hs[luSI]	Triglyceride	luSI	0	C3H5FULLRCO2FULLR2CO2FULLR3CO2
MAM02961luSI	taur[luSI]	Taurine	luSI	0	C2H7NO3S
MAM02963luSI	tchola[luSI]	Taurocholic acid	luSI	0	C26H45NO7S
MAM02964luSI	tdechola[luSI]	Taurodeoxycholic acid	luSI	-1	C26H44NO6S
MAM02996luSI	thymd[luSI]	Thymidine	luSI	0	C10H14N2O5
MAM01784luSI	tmndnc[luSI]	Eicosapentaenoic acid	luSI	-1	C20H29O2
MAM03039luSI	tre[luSI]	Trehalose	luSI	0	C12H22O11
MAM03089luSI	trp_L[luSI]	L-Tryptophan	luSI	0	C11H12N2O2
MAM03101luSI	tyr_L[luSI]	L-Tyrosine	luSI	0	C9H11NO3
MAM03135luSI	val_L[luSI]	L-Valine	luSI	0	C5H11NO2
MAM01451luSI	xolest2_hs[luSI]	Cholesterol Ester	luSI	0	C27H45FULLR2CO2
MAM01280luSI	adn[luSI]	Adenosine	luSI	0	C10H13N5O4
MAM01383luSI	ala_B[luSI]	beta-Alanine	luSI	0	C3H7NO2
MAM01307luSI	ala_L[luSI]	L-Alanine	luSI	0	C3H7NO2
MAM01771luSI	arach[luSI]	Arachidic acid	luSI	-1	C20H39O2
MAM01369luSI	asn_L[luSI]	L-Asparagine	luSI	0	C4H8N2O3
MAM01397luSI	bildglcur[luSI]	Bilirubin diglucuronide	luSI	-2	C45H50N4O18
MAM01398luSI	bilglcur[luSI]	Mono(Glucosyluronic Acid)Bilirubin	luSI	-2	C39H42N4O12
MAM01513luSI	chol[luSI]	Choline	luSI	1	C5H14NO
MAM01445luSI	cholate[luSI]	Cholic acid	luSI	-1	C24H39O5
MAM01450luSI	chsterol[luSI]	Cholesterol	luSI	0	C27H46O
MAM01442luSI	cl[luSI]	Chloride ion	luSI	-1	Cl
MAM02348luSI	crn[luSI]	L-Carnitine	luSI	0	C7H15NO3
MAM01628luSI	cys_L[luSI]	L-Cysteine	luSI	0	C3H7NO2S
MAM01630luSI	cytd[luSI]	Cytidine	luSI	0	C9H13N3O5
MAM01666luSI	dad_2[luSI]	Deoxyadenosine	luSI	0	C10H13N5O3
MAM00240luSI	dag_hs[luSI]	Diglyceride	luSI	0	C3H6OFULLRCO2FULLR2CO2
MAM01668luSI	dcyt[luSI]	Deoxycytidine	luSI	0	C9H13N3O4
MAM01669luSI	dgsn[luSI]	Deoxyguanosine	luSI	0	C10H13N5O4
MAM01655luSI	dhdascb[luSI]	Dehydroascorbic acid	luSI	0	C6H6O6
MAM01671luSI	din[luSI]	Deoxyinosine	luSI	0	C10H12N4O4
MAM01674luSI	dpcoa[luSI]	Dephospho-CoA	luSI	-2	C21H33N7O13P2S
MAM01673luSI	duri[luSI]	Deoxyuridine	luSI	0	C9H12N2O5
MAM01830luSI	fol[luSI]	Folic acid	luSI	-1	C19H18N7O6
MAM01840luSI	fru[luSI]	D-Fructose	luSI	0	C6H12O6
MAM01910luSI	gal[luSI]	D-Galactose	luSI	0	C6H12O6
MAM01962luSI	gam[luSI]	Glucosamine	luSI	1	C6H14NO5
MAM01965luSI	glc_D[luSI]	D-Glucose	luSI	0	C6H12O6
MAM01975luSI	gln_L[luSI]	L-Glutamine	luSI	0	C5H10N2O3
MAM01986luSI	gly[luSI]	Glycine	luSI	0	C2H5NO2
MAM01983luSI	glyc[luSI]	Glycerol	luSI	0	C3H8O3
MAM03622luSI	glygn4[luSI]	"""Glycogen, Structure 4 (Glycogenin-1,6-{2[1,4-Glc], [1,4-Glc]})"""	luSI	0	C18H31O16X
MAM03623luSI	glygn5[luSI]	"""Glycogen, Structure 5 (Glycogenin-2[1,4-Glc])"""	luSI	0	C12H21O11X
MAM02038luSI	gsn[luSI]	Guanosine	luSI	0	C10H13N5O5
MAM02039luSI	h[luSI]	Hydrogen Ion	luSI	1	H
MAM02675luSI	hdcea[luSI]	Palmitoleic acid	luSI	-1	C16H29O2
MAM02125luSI	his_L[luSI]	L-Histidine	luSI	0	C6H9N3O2
MAM02170luSI	ins[luSI]	Inosine	luSI	0	C10H12N4O5
MAM02360luSI	leu_L[luSI]	L-Leucine	luSI	0	C6H13NO2
MAM02450luSI	malt[luSI]	D-Maltose	luSI	0	C12H22O11
MAM02453luSI	man[luSI]	D-Mannose	luSI	0	C6H12O6
MAM02519luSI	na1[luSI]	Sodium	luSI	1	Na
MAM02609luSI	no[luSI]	Nitric oxide	luSI	0	NO
MAM02630luSI	o2[luSI]	Oxygen	luSI	0	O2
MAM02938luSI	ocdca[luSI]	Stearic acid	luSI	-1	C18H35O2
MAM02642luSI	octa[luSI]	Caprylic acid	luSI	-1	C8H15O2
MAM02685luSI	pe_hs[luSI]	Phosphatidylethanolamine	luSI	0	C5H12NO4PFULLRCO2FULLR2CO2
MAM02724luSI	phe_L[luSI]	L-Phenylalanine	luSI	0	C9H11NO2
MAM02049luSI	pheme[luSI]	Heme	luSI	-2	C34H30FeN4O4
MAM02759luSI	ppi[luSI]	Pyrophosphate	luSI	-3	HO7P2
MAM02815luSI	pydam[luSI]	Pyridoxamine	luSI	1	C8H13N2O2
MAM02813luSI	pydx[luSI]	Pyridoxal	luSI	0	C8H9NO3
MAM02817luSI	pydxn[luSI]	Pyridoxine	luSI	0	C8H11NO3
MAM03103luSI	q10[luSI]	Ubiquinone-1	luSI	0	C59H90O4
MAM02843luSI	rib_D[luSI]	D-Ribose	luSI	0	C5H10O5
MAM02842luSI	ribflv[luSI]	Riboflavin	luSI	0	C17H20N4O6
MAM02896luSI	ser_L[luSI]	L-Serine	luSI	0	C3H7NO3
MAM02937luSI	strch2[luSI]	"""Starch, Structure 2 (1,6-{2[1,4-Glc], [1,4-Glc]})"""	luSI	0	C18H32O16
MAM02982luSI	thm[luSI]	Thiamine	luSI	1	C12H17N4OS
MAM02993luSI	thr_L[luSI]	L-Threonine	luSI	0	C4H9NO3
MAM02494luSI	ttdca[luSI]	Myristic acid	luSI	-1	C14H27O2
MAM03123luSI	uri[luSI]	Uridine	luSI	0	C9H12N2O6
MAM03142luSI	vitd3[luSI]	Vitamin D3	luSI	0	C27H44O
MAM03155luSI	xylt[luSI]	D-Xylitol	luSI	0	C5H12O5
MAM01821luSI	fe2[luSI]	Fe2+	luSI	2	Fe
MAM02354bc	34dhphe[bc]	L-Dopa	bc	0	C9H11NO4
MAM03037bc	4hpro_LT[bc]	4-Hydroxyproline	bc	0	C5H9NO3
MAM01115bc	5mthf[bc]	5-Methyltetrahydrofolic acid	bc	-1	C20H24N7O6
MAM02409bc	c8crn[bc]	L-Octanoylcarnitine	bc	0	C15H29NO4
MAM03933bc	slfcys[bc]	Cysteine-S-sulfate	bc	-1	C3H8NO5S2
MAM01280bc	adn[bc]	Adenosine	bc	0	C10H13N5O4
MAM01383bc	ala_B[bc]	beta-Alanine	bc	0	C3H7NO2
MAM01638bc	ala_D[bc]	D-Alanine	bc	0	C3H7NO2
MAM01307bc	ala_L[bc]	L-Alanine	bc	0	C3H7NO2
MAM01365bc	arg_L[bc]	L-Arginine	bc	1	C6H15N4O2
MAM01368bc	ascb_L[bc]	Ascorbic acid	bc	-1	C6H7O6
MAM01369bc	asn_L[bc]	L-Asparagine	bc	0	C4H8N2O3
MAM01641bc	asp_D[bc]	D-Aspartate	bc	-1	C4H6NO4
MAM01370bc	asp_L[bc]	L-Aspartic acid	bc	-1	C4H6NO4
MAM01327bc	avite1[bc]	Alpha-Tocopherol	bc	0	C29H50O2
MAM01397bc	bildglcur[bc]	Bilirubin diglucuronide	bc	-2	C45H50N4O18
MAM01401bc	btn[bc]	Biotin	bc	-1	C10H15N2O3S
MAM01513bc	chol[bc]	Choline	bc	1	C5H14NO
MAM01445bc	cholate[bc]	Cholic acid	bc	-1	C24H39O5
MAM01450bc	chsterol[bc]	Cholesterol	bc	0	C27H46O
MAM01595bc	co[bc]	Carbon monoxide	bc	0	CO
MAM02348bc	crn[bc]	L-Carnitine	bc	0	C7H15NO3
MAM01628bc	cys_L[bc]	L-Cysteine	bc	0	C3H7NO2S
MAM01630bc	cytd[bc]	Cytidine	bc	0	C9H13N3O5
MAM01666bc	dad_2[bc]	Deoxyadenosine	bc	0	C10H13N5O3
MAM01668bc	dcyt[bc]	Deoxycytidine	bc	0	C9H13N3O4
MAM01669bc	dgsn[bc]	Deoxyguanosine	bc	0	C10H13N5O4
MAM01655bc	dhdascb[bc]	Dehydroascorbic acid	bc	0	C6H6O6
MAM01671bc	din[bc]	Deoxyinosine	bc	0	C10H12N4O4
MAM01673bc	duri[bc]	Deoxyuridine	bc	0	C9H12N2O5
MAM01822bc	fe3[bc]	Fe3+	bc	3	Fe
MAM01840bc	fru[bc]	D-Fructose	bc	0	C6H12O6
MAM01910bc	gal[bc]	D-Galactose	bc	0	C6H12O6
MAM01962bc	gam[bc]	Glucosamine	bc	1	C6H14NO5
MAM01988bc	gchola[bc]	Glycocholic acid	bc	0	C26H43NO6
MAM01965bc	glc_D[bc]	D-Glucose	bc	0	C6H12O6
MAM01975bc	gln_L[bc]	L-Glutamine	bc	0	C5H10N2O3
MAM01974bc	glu_L[bc]	L-Glutamic acid	bc	-1	C5H8NO4
MAM01986bc	gly[bc]	Glycine	bc	0	C2H5NO2
MAM02038bc	gsn[bc]	Guanosine	bc	0	C10H13N5O5
MAM02039bc	h[bc]	Hydrogen Ion	bc	1	H
MAM02040bc	h2o[bc]	Water	bc	0	H2O
MAM02046bc	hco3[bc]	Hydrogen carbonate	bc	-1	CHO3
MAM02675bc	hdcea[bc]	Palmitoleic acid	bc	-1	C16H29O2
MAM02125bc	his_L[bc]	L-Histidine	bc	0	C6H9N3O2
MAM02184bc	ile_L[bc]	L-Isoleucine	bc	0	C6H13NO2
MAM02170bc	ins[bc]	Inosine	bc	0	C10H12N4O5
MAM02200bc	k[bc]	Potassium	bc	1	K
MAM02403bc	lac_L[bc]	L-Lactic acid	bc	-1	C3H5O3
MAM02360bc	leu_L[bc]	L-Leucine	bc	0	C6H13NO2
MAM02387bc	lnlc[bc]	Linoleic acid	bc	-1	C18H31O2
MAM02389bc	lnlnca[bc]	Alpha-Linolenic acid	bc	-1	C18H29O2
MAM01932bc	lnlncg[bc]	Gamma-Linolenic acid	bc	-1	C18H29O2
MAM00656bc	lpchol_hs[bc]	1-Acyl-Sn-Glycero-3-Phosphocholine	bc	0	C8H19NO5PFULLRCO2
MAM02426bc	lys_L[bc]	L-Lysine	bc	1	C6H15N2O2
MAM02453bc	man[bc]	D-Mannose	bc	0	C6H12O6
MAM02471bc	met_L[bc]	L-Methionine	bc	0	C5H11NO2S
MAM02519bc	na1[bc]	Sodium	bc	1	Na
MAM02586bc	nac[bc]	Nicotinic acid	bc	-1	C6H4NO2
MAM02646bc	ocdcea[bc]	Oleic acid	bc	-1	C18H33O2
MAM02642bc	octa[bc]	Caprylic acid	bc	-1	C8H15O2
MAM02658bc	orn[bc]	Ornithine	bc	1	C5H13N2O2
MAM02684bc	pchol_hs[bc]	Phosphatidylcholine	bc	0	C8H18NO4PFULLRCO2FULLR2CO2
MAM02724bc	phe_L[bc]	L-Phenylalanine	bc	0	C9H11NO2
MAM02744bc	phyQ[bc]	Vitamin K1	bc	0	C31H46O2
MAM02751bc	pi[bc]	Phosphate	bc	-2	HO4P
MAM02680bc	pnto_R[bc]	Pantothenic acid	bc	-1	C9H16NO5
MAM02770bc	pro_L[bc]	L-Proline	bc	0	C5H9NO2
MAM02812bc	ptrc[bc]	Putrescine	bc	2	C4H14N2
MAM02815bc	pydam[bc]	Pyridoxamine	bc	1	C8H13N2O2
MAM02813bc	pydx[bc]	Pyridoxal	bc	0	C8H9NO3
MAM02817bc	pydxn[bc]	Pyridoxine	bc	0	C8H11NO3
MAM03102bc	q10h2[bc]	QH2	bc	0	C59H92O4
MAM02833bc	retn[bc]	All-trans-retinoic acid	bc	-1	C20H27O2
MAM02843bc	rib_D[bc]	D-Ribose	bc	0	C5H10O5
MAM02842bc	ribflv[bc]	Riboflavin	bc	0	C17H20N4O6
MAM02896bc	ser_L[bc]	L-Serine	bc	0	C3H7NO3
MAM02923bc	spmd[bc]	Spermidine	bc	3	C7H22N3
MAM02926bc	sprm[bc]	Spermine	bc	4	C10H30N4
MAM02959bc	tag_hs[bc]	Triglyceride	bc	0	C3H5FULLRCO2FULLR2CO2FULLR3CO2
MAM02961bc	taur[bc]	Taurine	bc	0	C2H7NO3S
MAM02963bc	tchola[bc]	Taurocholic acid	bc	0	C26H45NO7S
MAM02982bc	thm[bc]	Thiamine	bc	1	C12H17N4OS
MAM02993bc	thr_L[bc]	L-Threonine	bc	0	C4H9NO3
MAM02996bc	thymd[bc]	Thymidine	bc	0	C10H14N2O5
MAM03089bc	trp_L[bc]	L-Tryptophan	bc	0	C11H12N2O2
MAM03101bc	tyr_L[bc]	L-Tyrosine	bc	0	C9H11NO3
MAM03120bc	urate[bc]	Uric acid	bc	0	C5H4N4O3
MAM03121bc	urea[bc]	Urea	bc	0	CH4N2O
MAM03123bc	uri[bc]	Uridine	bc	0	C9H12N2O6
MAM03135bc	val_L[bc]	L-Valine	bc	0	C5H11NO2
MAM03142bc	vitd3[bc]	Vitamin D3	bc	0	C27H44O
MAM01451bc	xolest2_hs[bc]	Cholesterol Ester	bc	0	C27H45FULLR2CO2
MAM03155bc	xylt[bc]	D-Xylitol	bc	0	C5H12O5
MAM01588bc	citr_L[bc]	Citrulline	bc	0	C6H13N3O3
MAM03715bc	leuleu[bc]	Leucylleucine	bc	0	C12H24N2O3
Colon_MAM02046luC	Colon_hco3[luC]	Hydrogen carbonate	luC	-1	CHO3
Colon_MAM02519luC	Colon_na1[luC]	Sodium	luC	1	Na
Colon_MAM02403luC	Colon_lac_L[luC]	L-Lactic acid	luC	-1	C3H5O3
Colon_MAM02039luC	Colon_h[luC]	Hydrogen Ion	luC	1	H
Colon_MAM00648luC	Colon_2hb[luC]	2-Hydroxybutyric acid	luC	-1	C4H7O3
Colon_MAM01306luC	Colon_akg[luC]	Oxoglutaric acid	luC	-2	C5H4O5
Colon_MAM00729luC	Colon_34dhpha[luC]	"""3,4-Dihydroxybenzeneacetic acid"""	luC	-1	C8H7O4
Colon_MAM02360luC	Colon_leu_L[luC]	L-Leucine	luC	0	C6H13NO2
Colon_MAM02724luC	Colon_phe_L[luC]	L-Phenylalanine	luC	0	C9H11NO2
Colon_MAM00669luC	Colon_3mop[luC]	3-Methyl-2-Oxovaleric Acid	luC	-1	C6H9O3
Colon_MAM01307luC	Colon_ala_L[luC]	L-Alanine	luC	0	C3H7NO2
Colon_MAM01442luC	Colon_cl[luC]	Chloride ion	luC	-1	Cl
Colon_MAM02040luC	Colon_h2o[luC]	Water	luC	0	H2O
Colon_MAM02946luC	Colon_so4[luC]	Sulfate	luC	-2	O4S
Colon_MAM01127luC	Colon_5oxpro[luC]	Pyroglutamic acid	luC	-1	C5H6NO3
Colon_MAM00970luC	Colon_4abut[luC]	gamma-Aminobutyric acid	luC	0	C4H9NO2
Colon_MAM01253luC	Colon_acac[luC]	Acetoacetic acid	luC	-1	C4H5O3
Colon_MAM01249luC	Colon_acald[luC]	Acetaldehyde	luC	0	C2H4O
Colon_MAM02536luC	Colon_acglu[luC]	N-Acetylglutamic acid	luC	-2	C7H9NO5
Colon_MAM01252luC	Colon_ac[luC]	Acetic acid	luC	-1	C2H3O2
Colon_MAM01513luC	Colon_chol[luC]	Choline	luC	1	C5H14NO
Colon_MAM02543luC	Colon_acnam[luC]	N-Acetylneuraminic acid	luC	-1	C11H18NO9
Colon_MAM02634luC	Colon_acrn[luC]	L-Acetylcarnitine	luC	0	C9H17NO4
