rxns	formulas	model_ranges	ecModel_ranges	subSystems
MAR02008	11-deoxycorticosterone[c] => 11-deoxycorticosterone[m]	6.01703067736761	1.1186181205256e-05	Transport reactions
MAR02012	aldosterone[m] => aldosterone[c]	6.01703067736783	1.12431215923932e-05	Transport reactions
MAR02116	vitamin D3[c] + H+[i] => H+[m] + vitamin D3[m]	1000	2.30884192696376	Transport reactions
MAR02127	calcitriol[c] <=> calcitriol[m]	5.83468344687947	4.28216460358795e-05	Transport reactions
MAR02141	calcitriol[m] + H+[m] + NADPH[m] + O2[m] => calcitetrol[m] + H2O[m] + NADP+[m]	0.0013501135452948	2.91216814481381e-07	Transport reactions
MAR02590	L-carnitine[c] => L-carnitine[m]	1000	0.0568874480547557	Transport reactions
MAR03746	3-methyl-2-oxobutyrate[c] <=> 3-methyl-2-oxobutyrate[m]	1976.90542284232	2.33497084347715	Transport reactions
MAR03762	2-methyl-3-oxopropanoate[c] <=> 2-methyl-3-oxopropanoate[m]	1000	0.0317142341087733	Transport reactions
MAR03789	methylmalonate[c] <=> methylmalonate[m]	2000	0.0592175674538199	Transport reactions
MAR03818	L-glutamate 5-semialdehyde[c] <=> L-glutamate 5-semialdehyde[m]	1113.4156259348	0.231957152584202	Transport reactions
MAR03825	aspartate[m] + glutamate[c] + H+[i] => aspartate[c] + glutamate[m] + H+[m]	1000	0.0481750208383978	Transport reactions
MAR03863	3-sulfinoalanine[c] + aspartate[m] <=> 3-sulfinoalanine[m] + aspartate[c]	1000	0.0299055736883334	Transport reactions
MAR03864	3-sulfinoalanine[m] + glutamate[c] + H+[i] => 3-sulfinoalanine[c] + glutamate[m] + H+[m]	1000	0.0234813950686362	Transport reactions
MAR03946	H2O2[c] <=> H2O2[m]	1503.72579030078	1.1534983015472	Transport reactions
MAR03949	malate[m] + OAA[c] => malate[c] + OAA[m]	1000	1.89483945586562	Transport reactions
MAR03950	5,10-methylene-THF[c] <=> 5,10-methylene-THF[m]	2000	0.445553359530866	Transport reactions
MAR03952	THF[c] <=> THF[m]	2000	2000	Transport reactions
MAR03954	aminoacetone[m] => aminoacetone[c]	1000	0.0689120893039674	Transport reactions
MAR03971	fumarate[c] + Pi[m] => fumarate[m] + Pi[c]	140.000000000045	0.324280602822441	Transport reactions
MAR04184	2 ferricytochrome C[m] + H2O[c] + sulfite[c] => 2 ferrocytochrome C[m] + 2 H+[c] + sulfate[c]	340.792140268646	0.0721704634511533	Transport reactions
MAR04237	2-oxoadipate[c] + AKG[m] <=> 2-oxoadipate[m] + AKG[c]	2000	0.165725961667567	Transport reactions
MAR04266	nicotinamide D-ribonucleotide[c] <=> nicotinamide D-ribonucleotide[m]	46.7481367305265	2000	Transport reactions
MAR04367	3-phospho-D-glycerate[c] <=> 3-phospho-D-glycerate[m]	23.6480206512488	2000	Transport reactions
MAR04684	phenylacetaldehyde[c] + H+[i] => H+[m] + phenylacetaldehyde[m]	1000	2.30884192744142	Transport reactions
MAR04692	4-aminobutyrate[c] <=> 4-aminobutyrate[m]	1000	0.135241322374461	Transport reactions
MAR04720	pantetheine[c] <=> pantetheine[m]	28.5857049499564	0.00125221612224569	Transport reactions
MAR04729	N-pantothenoylcysteine[c] <=> N-pantothenoylcysteine[m]	28.5857049499702	9.27612419567991e-06	Transport reactions
MAR04738	2-aminoadipate 6-semialdehyde[c] + L-2-aminoadipate[m] <=> 2-aminoadipate 6-semialdehyde[m] + L-2-aminoadipate[c]	1475.59326616017	0.183323920484913	Transport reactions
MAR04743	5-aminolevulinate[c] <=> 5-aminolevulinate[m]	979.477370945528	0.016808483541049	Transport reactions
MAR04754	protoporphyrinogen IX[c] => protoporphyrinogen IX[m]	91.8286574411992	0.000301028474683218	Transport reactions
MAR04756	protoporphyrin[c] <=> protoporphyrin[m]	183.657314882398	0.000638222819257967	Transport reactions
MAR04760	heme[c] <=> heme[m]	91.8287116027319	2000	Transport reactions
MAR04850	dUMP[m] => dUMP[c]	1000	1000	Transport reactions
MAR04851	AKG[c] + succinate[m] <=> AKG[m] + succinate[c]	2000	0.860733005801708	Transport reactions
MAR04852	AKG[c] + malate[m] <=> AKG[m] + malate[c]	2000	0.0106530770323792	Transport reactions
MAR04854	fumarate[c] + succinate[m] <=> fumarate[m] + succinate[c]	2000	0.544516406588625	Transport reactions
MAR04855	fumarate[c] + malate[m] <=> fumarate[m] + malate[c]	2000	0.102987463416361	Transport reactions
MAR04862	Pi[m] + succinate[c] => Pi[c] + succinate[m]	139.999999999979	0.213419350462614	Transport reactions
MAR04863	succinate[c] + sulfate[m] <=> succinate[m] + sulfate[c]	2000	0.286614091576083	Transport reactions
MAR04864	succinate[c] + sulfite[m] <=> succinate[m] + sulfite[c]	2000	0.399302840282892	Transport reactions
MAR04865	malate[c] + Pi[m] => malate[m] + Pi[c]	140.00000000001	0.00966787020136116	Transport reactions
MAR04867	malate[c] + sulfate[m] <=> malate[m] + sulfate[c]	2000	0.0189039190752089	Transport reactions
MAR04868	malate[c] + sulfite[m] <=> malate[m] + sulfite[c]	2000	0.393282989500836	Transport reactions
MAR04870	malonate[c] + Pi[m] => malonate[m] + Pi[c]	139.999999999985	0.0392148716753156	Transport reactions
MAR04871	malonate[c] + sulfate[m] <=> malonate[m] + sulfate[c]	2000	0.0785404628450071	Transport reactions
MAR04872	malonate[c] + sulfite[m] <=> malonate[m] + sulfite[c]	2000	0.0785873874383594	Transport reactions
MAR04874	NH3[c] <=> NH3[m]	2000	2000	Transport reactions
MAR04888	H2O[c] <=> H2O[m]	2000	1.2281310079529	Transport reactions
MAR04898	O2[c] <=> O2[m]	2000	2000	Transport reactions
MAR04905	ATP[c] + Pi[m] => ATP[m] + Pi[c]	139.999999999979	0.674961861163679	Transport reactions
MAR04914	CoA[c] <=> CoA[m]	2000	0.28248346007611	Transport reactions
MAR04922	CO2[c] <=> CO2[m]	2000	3.57749642454036	Transport reactions
MAR04926	H+[c] + pyruvate[c] => H+[m] + pyruvate[m]	1000	0.117071363101372	Transport reactions
MAR04944	formate[c] <=> formate[m]	113.415625934782	0.0267811788875003	Transport reactions
MAR04951	urea[c] <=> urea[m]	1000	1.41890058717767	Transport reactions
MAR04953	beta-alanine[c] <=> beta-alanine[m]	1084.00000000001	0.130455725973079	Transport reactions
MAR04959	putrescine[c] <=> putrescine[m]	1000	0.0902383410071895	Transport reactions
MAR04963	glutamate[m] + proline[c] => glutamate[c] + proline[m]	1000	0.357604757602334	Transport reactions
MAR04964	citrate[m] + H+[m] + malate[c] => citrate[c] + H+[c] + malate[m]	1000	1.79735251022	Transport reactions
MAR04971	citrate[m] + PEP[c] <=> citrate[c] + PEP[m]	2000	3.5909135582769	Transport reactions
MAR04972	citrate[c] + isocitrate[m] <=> citrate[m] + isocitrate[c]	2000	1.7959182183862	Transport reactions
MAR04957	citrate[m] => citrate[c]	1000	0.369051441821125	Transport reactions
MAR04977	acetoacetate[c] + H+[c] => acetoacetate[m] + H+[m]	1000	0.0539680142995806	Transport reactions
MAR04979	thymine[c] => thymine[m]	1000	0.0117567330123639	Transport reactions
MAR04997	deoxyguanosine[c] => deoxyguanosine[m]	70.3423165797168	0.0132280578759857	Transport reactions
MAR04998	dGMP[m] => dGMP[c]	1000	1000	Transport reactions
MAR05006	folate[c] => folate[m]	1000	0.926817710961266	Transport reactions
MAR05014	dihydrothymine[m] => dihydrothymine[c]	1000	0.0117567330123639	Transport reactions
MAR05015	(R)-3-hydroxybutanoate[m] + H+[i] => (R)-3-hydroxybutanoate[c] + H+[m]	1000	0.0570256619802889	Transport reactions
MAR05016	(R)-3-hydroxybutanoate[c] + H+[c] => (R)-3-hydroxybutanoate[m] + H+[m]	1000	0.0140501647742242	Transport reactions
MAR05031	adenosine[c] <=> adenosine[m]	140.003980872561	0.114936541009546	Transport reactions
MAR05033	thymidine[c] <=> thymidine[m]	183.929100804307	0.105684672004122	Transport reactions
MAR05036	guanosine[m] => guanosine[c]	113.757942514502	0.0179206928213805	Transport reactions
MAR05043	Pi[c] + H+[i] => H+[m] + Pi[m]	140.000000000018	0.412488459668442	Transport reactions
MAR05046	cholesterol[l] <=> cholesterol[m]	2000	0.0111601481772324	Transport reactions
MAR05096	asparagine[c] => asparagine[m]	1000	0.088497715112351	Transport reactions
MAR05099	tyrosine[c] + H+[i] => H+[m] + tyrosine[m]	1000	0.774981004863851	Transport reactions
MAR05101	glutamine[c] + H+[i] => glutamine[m] + H+[m]	1000	1.15442096743963	Transport reactions
MAR05102	glutamine[m] + H+[i] => glutamine[c] + H+[m]	1000	2.30884192671329	Transport reactions
MAR05105	H+[c] + ornithine[m] => H+[m] + ornithine[c]	1000	0.907899404267852	Transport reactions
MAR05107	isoleucine[c] + H+[i] => H+[m] + isoleucine[m]	1000	2.30884193424422	Transport reactions
MAR05109	leucine[c] + H+[i] => H+[m] + leucine[m]	1000	2.30884192742013	Transport reactions
MAR05112	methionine[c] => methionine[m]	1000	0.0663689719989799	Transport reactions
MAR05113	alanine[c] => alanine[m]	1000	0.0641041902908149	Transport reactions
MAR05114	serine[c] => serine[m]	1000	0.0587500507158378	Transport reactions
MAR05115	phenylalanine[c] + H+[i] => H+[m] + phenylalanine[m]	1000	1.15442096722611	Transport reactions
MAR05116	phenylalanine[m] + H+[i] => H+[m] + phenylalanine[c]	1000	1.15442096830115	Transport reactions
MAR05117	threonine[c] => threonine[m]	980.492054421875	0.151078096508765	Transport reactions
MAR05118	valine[c] + H+[i] => H+[m] + valine[m]	1000	2.30884192763362	Transport reactions
MAR05121	cysteine[c] => cysteine[m]	1000	0.0715505974302801	Transport reactions
MAR05122	glutamate[c] + H+[c] => glutamate[m] + H+[m]	1000	0.0174628947134503	Transport reactions
MAR05124	glycine[c] <=> glycine[m]	2000	0.0271537593187673	Transport reactions
MAR05125	proline[c] + H+[i] => H+[m] + proline[m]	1000	1.15442096722139	Transport reactions
MAR05126	proline[m] + H+[i] => H+[m] + proline[c]	1000	2.30884192788799	Transport reactions
MAR05222	mitoApo-[ACP][c] => mitoApo-[ACP][m]	0.17902813299214	7.4065371592266e-05	Transport reactions
MAR05225	STAR[m] => STAR[c]	1000	0.400320950336193	Transport reactions
MAR05292	acetate[c] <=> acetate[m]	2000	0.236445549992337	Transport reactions
MAR05304	dTMP[c] <=> dTMP[m]	2000	0.169361695647606	Transport reactions
MAR05348	2-oxobutyrate[c] + H+[c] => 2-oxobutyrate[m] + H+[m]	1000	0.294947753933325	Transport reactions
MAR05349	2-oxobutyrate[m] + H+[i] => 2-oxobutyrate[c] + H+[m]	1000	0.294947754294925	Transport reactions
MAR05361	propanoyl-CoA[c] <=> propanoyl-CoA[m]	2000	2000	Transport reactions
MAR05411	H+[c] + L-lactate[c] <=> H+[m] + L-lactate[m]	2000	0.0278869806994693	Transport reactions
MAR05420	Fe2+[c] => Fe2+[m]	91.8286574411997	0.000336973522674395	Transport reactions
MAR05426	acetoacetate[c] + pyruvate[m] <=> acetoacetate[m] + pyruvate[c]	1912.16516134762	0.112246748420691	Transport reactions
MAR06276	cis-aconitate[c] + citrate[m] <=> cis-aconitate[m] + citrate[c]	2000	3.66429877936388	Transport reactions
MAR06277	cis-aconitate[c] + isocitrate[m] <=> cis-aconitate[m] + isocitrate[c]	2000	3.61809028400675	Transport reactions
MAR06286	AKG[m] + citrate[c] + H+[c] => AKG[c] + citrate[m] + H+[m]	1000	0.981562960550838	Transport reactions
MAR06287	citrate[c] + H+[c] + succinate[m] => citrate[m] + H+[m] + succinate[c]	1000	0.981562954524466	Transport reactions
MAR06288	citrate[c] + H+[c] + oxalate[m] => citrate[m] + H+[m] + oxalate[c]	1000	0.981562961192063	Transport reactions
MAR06289	AKG[m] + H+[c] + isocitrate[c] => AKG[c] + H+[m] + isocitrate[m]	1000	1.792569204092	Transport reactions
MAR06290	H+[c] + isocitrate[c] + succinate[m] => H+[m] + isocitrate[m] + succinate[c]	1000	0.55586091228304	Transport reactions
MAR06291	H+[c] + isocitrate[c] + malate[m] => H+[m] + isocitrate[m] + malate[c]	1000	0.558374831239503	Transport reactions
MAR06292	H+[c] + isocitrate[c] + oxalate[m] => H+[m] + isocitrate[m] + oxalate[c]	1000	0.555860913116485	Transport reactions
MAR06293	AKG[m] + cis-aconitate[c] + H+[c] => AKG[c] + cis-aconitate[m] + H+[m]	1000	1.79256920547637	Transport reactions
MAR06294	cis-aconitate[c] + H+[c] + succinate[m] => cis-aconitate[m] + H+[m] + succinate[c]	1000	1.79256920798134	Transport reactions
MAR06295	cis-aconitate[c] + H+[c] + malate[m] => cis-aconitate[m] + H+[m] + malate[c]	1000	1.82309421213803	Transport reactions
MAR06296	cis-aconitate[c] + H+[c] + oxalate[m] => cis-aconitate[m] + H+[m] + oxalate[c]	1000	1.92763196310442	Transport reactions
MAR06297	isocitrate[m] + PEP[c] <=> isocitrate[c] + PEP[m]	2000	1.49106869340781	Transport reactions
MAR06298	cis-aconitate[m] + PEP[c] <=> cis-aconitate[c] + PEP[m]	2000	3.590913566725	Transport reactions
MAR06299	arginine[c] + lysine[m] + H+[i] => arginine[m] + H+[m] + lysine[c]	1000	0.725329842916603	Transport reactions
MAR06300	arginine[m] + lysine[c] + H+[i] => arginine[c] + H+[m] + lysine[m]	1000	0.725329841430841	Transport reactions
MAR06301	lysine[m] + ornithine[c] + H+[i] => H+[m] + lysine[c] + ornithine[m]	1000	0.580768428504875	Transport reactions
MAR06302	lysine[c] + ornithine[m] + H+[i] => H+[m] + lysine[m] + ornithine[c]	1000	0.633080018264461	Transport reactions
MAR06303	H+[c] + histidine[c] + lysine[m] => H+[m] + histidine[m] + lysine[c]	1000	0.60824748299198	Transport reactions
MAR06304	histidine[m] + lysine[c] + H+[i] => H+[m] + histidine[c] + lysine[m]	1000	0.621165880062578	Transport reactions
MAR06305	citrulline[c] + H+[c] + lysine[m] => citrulline[m] + H+[m] + lysine[c]	1000	0.818589444673971	Transport reactions
MAR06306	citrulline[m] + lysine[c] + H+[i] => citrulline[c] + H+[m] + lysine[m]	1000	0.892364475023784	Transport reactions
MAR06307	arginine[m] + ornithine[c] + H+[i] => arginine[c] + H+[m] + ornithine[m]	1000	0.739837167660802	Transport reactions
MAR06308	arginine[c] + ornithine[m] + H+[i] => arginine[m] + H+[m] + ornithine[c]	1000	1.41793691094093	Transport reactions
MAR06309	arginine[m] + H+[c] + histidine[c] => arginine[c] + H+[m] + histidine[m]	1000	0.809418882157762	Transport reactions
MAR06310	arginine[c] + histidine[m] + H+[i] => arginine[m] + H+[m] + histidine[c]	1000	0.920617838531682	Transport reactions
MAR06311	arginine[m] + citrulline[c] + H+[c] => arginine[c] + citrulline[m] + H+[m]	1000	0.818589441463275	Transport reactions
MAR06312	arginine[c] + citrulline[m] + H+[i] => arginine[m] + citrulline[c] + H+[m]	1000	1.03060168424195	Transport reactions
MAR06313	H+[c] + histidine[c] + ornithine[m] => H+[m] + histidine[m] + ornithine[c]	1000	0.849675710780344	Transport reactions
MAR06314	histidine[m] + ornithine[c] + H+[i] => H+[m] + histidine[c] + ornithine[m]	1000	0.662214474048585	Transport reactions
MAR06315	citrulline[c] + histidine[m] + H+[i] => citrulline[m] + H+[m] + histidine[c]	1000	0.732538048272038	Transport reactions
MAR06316	citrulline[m] + histidine[c] + H+[i] => citrulline[c] + H+[m] + histidine[m]	1000	0.732538049199251	Transport reactions
MAR06317	citrulline[m] + ornithine[c] + H+[i] => citrulline[c] + H+[m] + ornithine[m]	1000	1.03912360488256	Transport reactions
MAR06318	citrulline[c] + H+[c] + ornithine[m] => citrulline[m] + H+[m] + ornithine[c]	1000	1.02217734603121	Transport reactions
MAR06321	H+[c] + lysine[m] => H+[m] + lysine[c]	1000	0.545232581672344	Transport reactions
MAR06323	arginine[c] + H+[i] => arginine[m] + H+[m]	1000	0.859547617353832	Transport reactions
MAR06325	histidine[c] + H+[i] => H+[m] + histidine[m]	1000	0.559898024733685	Transport reactions
MAR06326	histidine[m] + H+[i] => H+[m] + histidine[c]	1000	0.559898024732131	Transport reactions
MAR06327	citrulline[m] + H+[i] => citrulline[c] + H+[m]	1000	0.637180498078513	Transport reactions
MAR06328	ADP[c] + ATP[m] <=> ADP[m] + ATP[c]	2000	2.39864149172415	Transport reactions
MAR06330	AKG[c] + Pi[m] => AKG[m] + Pi[c]	140.000000000007	0.333182700655856	Transport reactions
MAR06331	oxalate[c] + Pi[m] => oxalate[m] + Pi[c]	139.999999999778	0.0683549554444735	Transport reactions
MAR06332	ATP[m] + dADP[c] => ATP[c] + dADP[m]	140.002653915062	0.674961286382405	Transport reactions
MAR06333	ATP[m] + dGDP[c] => ATP[c] + dGDP[m]	140.002653915043	0.674961286419865	Transport reactions
MAR06334	ATP[m] + dUDP[c] => ATP[c] + dUDP[m]	140.002653915062	0.67496128898983	Transport reactions
MAR06335	ADP[m] + dADP[c] => ADP[c] + dADP[m]	140.002653915091	0.0720235450106334	Transport reactions
MAR06336	ADP[m] + dGDP[c] => ADP[c] + dGDP[m]	140.002653915028	0.67302660887331	Transport reactions
MAR06337	ADP[m] + dUDP[c] => ADP[c] + dUDP[m]	140.00265391505	0.67302660801443	Transport reactions
MAR06338	ATP[m] + dATP[c] => ATP[c] + dATP[m]	140.002653915029	0.673027275149158	Transport reactions
MAR06339	ATP[m] + dGTP[c] => ATP[c] + dGTP[m]	140.002653915039	0.674961288802819	Transport reactions
MAR06340	ATP[m] + dUTP[c] => ATP[c] + dUTP[m]	140.002653915067	0.674961288128874	Transport reactions
MAR06341	ADP[m] + dATP[c] => ADP[c] + dATP[m]	140.002653915046	0.668995361490556	Transport reactions
MAR06342	ADP[m] + dGTP[c] => ADP[c] + dGTP[m]	140.002653914968	0.673026605304942	Transport reactions
MAR06343	ADP[m] + dUTP[c] => ADP[c] + dUTP[m]	140.002653915072	0.673026605334434	Transport reactions
MAR06389	Pi[m] + sn-glycerol-3-phosphate[c] => Pi[c] + sn-glycerol-3-phosphate[m]	70.5721571623437	0.240195466321441	Transport reactions
MAR06438	3-carboxy-alpha-chromanol[c] <=> 3-carboxy-alpha-chromanol[m]	5.41615318070399e-05	1999.99999885505	Transport reactions
MAR06454	gamma-carboxyethyl-hydroxychroman[m] => gamma-carboxyethyl-hydroxychroman[c]	5.41615317589186e-05	1.16829828486297e-08	Transport reactions
MAR06469	13-carboxy-gamma-tocopherol[c] => 13-carboxy-gamma-tocopherol[m]	5.41615317589269e-05	1.16831502273698e-08	Transport reactions
MAR06481	13-carboxy-alpha-tocopherol[c] => 13-carboxy-alpha-tocopherol[m]	5.4161531758916e-05	1.16831502152766e-08	Transport reactions
MAR06513	FAD[m] + FADH2[c] <=> FAD[c] + FADH2[m]	149.517809998927	0.217072085351569	Transport reactions
MAR06521	fumarate[c] + thiosulfate[m] <=> fumarate[m] + thiosulfate[c]	2000	0.0189039190885498	Transport reactions
MAR06522	malate[c] + thiosulfate[m] <=> malate[m] + thiosulfate[c]	2000	0.0189039190804757	Transport reactions
MAR06781	4-hydroxyphenylpyruvate[c] + H+[c] <=> 4-hydroxyphenylpyruvate[m] + H+[m]	2000	1.11721921915268	Transport reactions
MAR06890	4-hydroxybenzoate[c] <=> 4-hydroxybenzoate[m]	59.8215779935557	0.05190062489028	Transport reactions
MAR06902	all-trans-decaprenyl-diphosphate[c] <=> all-trans-decaprenyl-diphosphate[m]	3.11111111111143	3.0711613439558e-05	Transport reactions
MAR07638	H+[c] => H+[m]	1000	0.459260936576728	Transport reactions
MAR07708	glyoxalate[c] <=> glyoxalate[m]	1113.41562593472	0.542318035547917	Transport reactions
MAR07719	uridine[c] <=> uridine[m]	113.415625934769	0.0484526405540704	Transport reactions
MAR07723	cytidine[c] <=> cytidine[m]	69.9999999999811	0.0815215865267843	Transport reactions
MAR07757	succinyl-CoA[c] + H+[i] => H+[m] + succinyl-CoA[m]	113.415625934817	0.137816283707609	Transport reactions
MAR07769	SAH[c] + SAM[m] <=> SAH[m] + SAM[c]	1069.99999999999	0.0123546996557426	Transport reactions
MAR07804	dADP[m] + dCDP[c] <=> dADP[c] + dCDP[m]	2000	1000	Transport reactions
MAR07806	dADP[m] + dGDP[c] <=> dADP[c] + dGDP[m]	2000	2000	Transport reactions
MAR07808	dTDP[c] + dUDP[m] <=> dTDP[m] + dUDP[c]	2000	0.0246475720508012	Transport reactions
MAR07810	dGDP[c] + dUDP[m] <=> dGDP[m] + dUDP[c]	2000	2000	Transport reactions
MAR07812	dADP[c] + dUDP[m] <=> dADP[m] + dUDP[c]	2000	2000	Transport reactions
MAR07814	dCDP[c] + dUDP[m] <=> dCDP[m] + dUDP[c]	2000	2000	Transport reactions
MAR07815	ATP[m] + dTDP[c] => ATP[c] + dTDP[m]	140.002653914958	0.0396826604048969	Transport reactions
MAR07816	ADP[m] + dTDP[c] => ADP[c] + dTDP[m]	140.002653914948	0.0720235446288826	Transport reactions
MAR07818	dGDP[c] + dTDP[m] <=> dGDP[m] + dTDP[c]	2000	2000	Transport reactions
MAR07820	dADP[c] + dTDP[m] <=> dADP[m] + dTDP[c]	2000	0.0246475720793727	Transport reactions
MAR07822	dCDP[c] + dTDP[m] <=> dCDP[m] + dTDP[c]	2000	2000	Transport reactions
MAR07824	dCDP[m] + dGDP[c] <=> dCDP[c] + dGDP[m]	2000	2000	Transport reactions
MAR07825	ADP[m] + dCDP[c] => ADP[c] + dCDP[m]	140.002653915027	0.0720235446190919	Transport reactions
MAR07826	ATP[m] + dCDP[c] => ATP[c] + dCDP[m]	140.002653915055	0.674961288606204	Transport reactions
MAR07827	dTDP[m] + dUTP[c] => dTDP[c] + dUTP[m]	1000	1000	Transport reactions
MAR07828	dUDP[m] + dUTP[c] => dUDP[c] + dUTP[m]	1000	1000	Transport reactions
MAR07829	dGDP[m] + dUTP[c] => dGDP[c] + dUTP[m]	1000	1000	Transport reactions
MAR07830	dATP[c] + dCDP[m] => dATP[m] + dCDP[c]	1000	46.1647252149842	Transport reactions
MAR07831	dADP[m] + dUTP[c] => dADP[c] + dUTP[m]	1000	1000	Transport reactions
MAR07832	dCDP[m] + dUTP[c] => dCDP[c] + dUTP[m]	1000	1000	Transport reactions
MAR07833	ATP[m] + dTTP[c] => ATP[c] + dTTP[m]	140.002653915043	0.674961288134089	Transport reactions
MAR07834	ADP[m] + dTTP[c] => ADP[c] + dTTP[m]	140.00265391509	0.67302660800563	Transport reactions
MAR07835	dTTP[c] + dUDP[m] => dTTP[m] + dUDP[c]	1000	1000	Transport reactions
MAR07836	dTDP[m] + dTTP[c] => dTDP[c] + dTTP[m]	1000	1000	Transport reactions
MAR07837	dGDP[m] + dTTP[c] => dGDP[c] + dTTP[m]	1000	1000	Transport reactions
MAR07838	dADP[m] + dTTP[c] => dADP[c] + dTTP[m]	1000	1000	Transport reactions
MAR07839	dATP[c] + dUDP[m] => dATP[m] + dUDP[c]	1000	46.1647252198859	Transport reactions
MAR07840	dCDP[m] + dTTP[c] => dCDP[c] + dTTP[m]	1000	1000	Transport reactions
MAR07841	dCDP[m] + dCTP[c] => dCDP[c] + dCTP[m]	1000	1000	Transport reactions
MAR07842	dCTP[c] + dUDP[m] => dCTP[m] + dUDP[c]	1000	1000	Transport reactions
MAR07843	dCTP[c] + dGDP[m] => dCTP[m] + dGDP[c]	1000	1000	Transport reactions
MAR07844	dADP[m] + dCTP[c] => dADP[c] + dCTP[m]	1000	1000	Transport reactions
MAR07845	ADP[m] + dCTP[c] => ADP[c] + dCTP[m]	140.002653915061	0.673026607330225	Transport reactions
MAR07846	ATP[m] + dCTP[c] => ATP[c] + dCTP[m]	140.002653915063	0.674961288184283	Transport reactions
MAR07847	dADP[m] + dGTP[c] => dADP[c] + dGTP[m]	1000	1000	Transport reactions
MAR07848	dATP[c] + dTDP[m] => dATP[m] + dTDP[c]	1000	46.1647251251054	Transport reactions
MAR07849	dGTP[c] + dUDP[m] => dGTP[m] + dUDP[c]	1000	1000	Transport reactions
MAR07850	dGTP[c] + dTDP[m] => dGTP[m] + dTDP[c]	1000	1000	Transport reactions
MAR07851	dGDP[m] + dGTP[c] => dGDP[c] + dGTP[m]	1000	1000	Transport reactions
MAR07852	dCDP[m] + dGTP[c] => dCDP[c] + dGTP[m]	1000	1000	Transport reactions
MAR07853	dATP[c] + dGDP[m] => dATP[m] + dGDP[c]	1000	46.1647252133748	Transport reactions
MAR07854	dADP[m] + dATP[c] => dADP[c] + dATP[m]	1000	46.1647251894388	Transport reactions
MAR07897	ITP[c] <=> ITP[m]	2000	1000	Transport reactions
MAR07914	10-formyl-THF-glu(5)[m] => 10-formyl-THF-glu(5)[c]	28.3539064836958	0.00665570811547204	Transport reactions
MAR07917	10-formyl-THF-glu(6)[m] => 10-formyl-THF-glu(6)[c]	22.683125186956	0.00463741977177596	Transport reactions
MAR07923	10-formyl-THF-glu(7)[m] => 10-formyl-THF-glu(7)[c]	18.9026043224664	0.00355785306540183	Transport reactions
MAR08000	(24R)-24,25-dihydroxycalciol[m] => (24R)-24,25-dihydroxycalciol[c]	5.83465644460825	1.75009955932945e-05	Transport reactions
MAR08009	calcidiol[c] <=> calcidiol[m]	11.6746053343121	8.17519078264904e-05	Transport reactions
MAR08089	L-3-amino-isobutanoate[m] => L-3-amino-isobutanoate[c]	1000	0.000182436351150029	Transport reactions
MAR08093	2-oxo-3-methylvalerate[c] + H+[c] => 2-oxo-3-methylvalerate[m] + H+[m]	984.560547870758	0.0441867956123073	Transport reactions
MAR08099	4-methyl-2-oxopentanoate[c] + H+[c] => 4-methyl-2-oxopentanoate[m] + H+[m]	968.51341650309	0.0312273253101914	Transport reactions
MAR08120	pentaglutamyl-folate(THF)[m] => pentaglutamyl-folate(THF)[c]	28.3539064837077	0.00665570810067839	Transport reactions
MAR08124	hexaglutamyl-folate(THF)[m] => hexaglutamyl-folate(THF)[c]	22.6831251869611	0.00463741977990661	Transport reactions
MAR08126	heptaglutamyl-folate(DHF)[m] => heptaglutamyl-folate(DHF)[c]	18.9026043224662	0.00355785304788787	Transport reactions
MAR08128	heptaglutamyl-folate(THF)[m] => heptaglutamyl-folate(THF)[c]	18.9026043224626	0.0035578530655868	Transport reactions
MAR08356	acetaldehyde[c] <=> acetaldehyde[m]	1000	0.21560480791586	Transport reactions
MAR08365	acetone[c] + H+[i] => acetone[m] + H+[m]	1000	0.113557103222735	Transport reactions
MAR08438	dimethylglycine[c] <=> dimethylglycine[m]	113.415625934789	0.00459159502636833	Transport reactions
MAR08475	deoxycytidine[c] <=> deoxycytidine[m]	2000	0.0255225286137078	Transport reactions
MAR08505	lactaldehyde[c] <=> lactaldehyde[m]	980.896789141001	2000	Transport reactions
MAR08528	PE-LD pool[c] <=> PE-LD pool[m]	93.3333333333286	0.356224187363342	Transport reactions
MAR08532	formaldehyde[c] <=> formaldehyde[m]	113.415625934789	2000	Transport reactions
MAR08562	indole-3-acetaldehyde[c] <=> indole-3-acetaldehyde[m]	996.615873677991	0.0398410813313785	Transport reactions
MAR08614	cob(II)alamin[c] => cob(II)alamin[m]	5.41615317589199e-05	1.16831347257365e-08	Transport reactions
MAR08627	N-acetyl-L-aspartate[m] => N-acetyl-L-aspartate[c]	1000	0.000553042564280536	Transport reactions
MAR08657	choline[c] <=> choline[m]	130.915625934802	0.179078726970404	Transport reactions
MAR08680	corticosterone[c] <=> corticosterone[m]	12.0340613547351	2.24293027735619e-05	Transport reactions
MAR08731	sarcosine[c] <=> sarcosine[m]	170.123438902191	0.00553636174467273	Transport reactions
MAR08741	fumarate[c] + sulfite[m] <=> fumarate[m] + sulfite[c]	2000	0.399405350479688	Transport reactions
MAR08742	fumarate[c] + sulfate[m] <=> fumarate[m] + sulfate[c]	2000	0.286614090999489	Transport reactions
MAR08776	hydroxypyruvate[c] <=> hydroxypyruvate[m]	1000	0.0678570199298682	Transport reactions
